task_id,coord_1,coord_2,task_type,duration,profit
204,-39.6651,-57.3079,2,24.0,6.0
205,41.1911,96.1214,3,16.0,9.0
206,9.3115,37.2492,1,17.0,6.0
207,-30.0369,39.0533,6,29.0,7.0
208,-4.1949,-18.6836,3,18.0,9.0
209,38.4566,-68.5656,4,21.0,5.0
210,4.7205,-73.6054,5,19.0,7.0
211,-51.9937,-106.6292,2,17.0,8.0
212,30.9772,170.7383,5,16.0,6.0
213,-48.1717,-150.8232,8,24.0,8.0
214,11.6424,-174.8838,10,19.0,9.0
215,18.8362,-145.2855,7,26.0,9.0
216,8.3798,-51.5099,4,28.0,7.0
217,-22.0158,-66.2572,6,24.0,5.0
218,-51.6406,-21.4351,6,17.0,5.0
219,-1.4678,-43.7497,5,28.0,5.0
220,29.8656,67.8189,4,24.0,5.0
221,3.214,168.5762,9,20.0,9.0
222,43.7848,-13.0091,5,17.0,7.0
223,-6.856,-154.2172,9,24.0,9.0
224,24.3373,-12.395,5,21.0,6.0
225,-35.0462,126.2167,10,19.0,7.0
226,-21.2819,-109.0033,2,23.0,8.0
227,41.4109,81.5715,6,25.0,8.0
228,-18.6521,173.2233,10,26.0,8.0
229,5.1899,-86.674,7,26.0,5.0
230,-9.0594,84.043,1,15.0,8.0
231,-19.4848,-91.1371,7,21.0,6.0
232,19.0502,71.0583,7,27.0,8.0
233,22.8803,147.3592,2,23.0,9.0
234,22.1258,-48.1161,10,15.0,9.0
235,26.3327,82.155,2,25.0,7.0
236,43.4745,-143.1925,5,16.0,7.0
237,6.9721,-132.6877,8,26.0,5.0
238,15.2457,-66.2954,3,22.0,9.0
239,13.4251,-136.1814,4,15.0,7.0
240,14.8008,78.1303,10,28.0,6.0
241,-47.8919,74.6207,4,18.0,8.0
242,9.3251,10.6293,9,27.0,8.0
243,8.2124,39.8535,8,21.0,9.0
244,8.9494,-138.8628,6,22.0,7.0
245,-11.3539,138.2338,4,15.0,7.0
246,13.4305,73.3389,5,17.0,8.0
247,-32.5305,-116.1785,8,28.0,5.0
248,38.0005,150.3503,8,17.0,5.0
249,-40.884,-8.0683,7,25.0,6.0
250,-51.3095,70.3718,8,15.0,9.0
251,2.6882,-109.5738,4,20.0,9.0
252,-35.5941,58.8848,10,24.0,5.0
253,40.7309,-43.0973,3,17.0,5.0
254,-10.5795,81.615,6,19.0,6.0
255,17.6796,171.6399,8,20.0,9.0
256,44.0217,-108.3495,3,26.0,9.0
257,45.71,50.9006,5,17.0,6.0
258,52.7329,108.0168,3,15.0,5.0
259,-32.3378,-88.5014,6,29.0,9.0
260,24.8058,-78.9985,9,25.0,8.0
261,-22.3406,-47.1294,4,27.0,6.0
262,5.1497,117.0943,7,22.0,8.0
263,49.3088,135.386,1,27.0,8.0
264,-27.2565,-104.8531,4,28.0,8.0
265,10.6156,74.7741,6,17.0,8.0
266,-9.2616,-172.2231,6,21.0,5.0
267,14.2824,9.2192,5,15.0,7.0
268,6.587,121.9327,2,28.0,8.0
269,-34.7449,-78.178,8,20.0,5.0
270,-19.2015,-29.9635,6,18.0,7.0
271,2.6792,-43.9431,6,28.0,5.0
272,8.6426,-107.2581,8,16.0,8.0
273,2.8599,-49.3719,3,21.0,5.0
274,-6.4057,112.1939,4,20.0,7.0
275,-10.1589,-78.1166,8,19.0,5.0
276,-19.3653,-61.089,4,15.0,5.0
277,52.561,104.1994,3,27.0,7.0
278,-25.7788,37.1542,10,28.0,8.0
279,-14.8315,92.6418,6,18.0,6.0
280,32.7924,115.9969,2,18.0,8.0
281,0.7636,-150.6872,2,25.0,9.0
282,-27.3198,-147.715,2,28.0,9.0
283,-26.3701,-119.0795,5,28.0,7.0
284,25.1789,-1.2375,3,29.0,5.0
285,35.6544,156.471,2,23.0,9.0
286,15.5632,-156.1925,4,29.0,9.0
287,-0.52,-142.1486,6,19.0,5.0
288,43.93,-140.3153,8,15.0,6.0
289,-35.285,79.1597,8,15.0,6.0
290,-32.7692,116.6986,4,25.0,5.0
291,-19.8432,128.7322,5,15.0,8.0
292,7.6916,8.7295,3,25.0,7.0
293,-34.3298,-126.5819,6,15.0,6.0
294,-37.5152,136.8475,10,28.0,8.0
295,13.494,-8.3968,4,24.0,7.0
296,-40.6537,137.3782,10,17.0,8.0
297,34.202,-57.5984,2,27.0,7.0
298,14.5756,-155.4796,3,25.0,8.0
299,-11.6404,-37.6373,2,23.0,9.0
300,-51.0136,68.6527,6,26.0,7.0
301,-20.0631,146.0185,2,29.0,8.0
302,35.6292,-96.2833,9,23.0,8.0
303,20.2414,-58.0806,2,16.0,6.0
304,35.6297,-78.3025,7,24.0,5.0
305,-44.7351,-107.5869,3,18.0,8.0
306,-28.4239,148.8851,10,26.0,9.0
307,-7.8681,-144.553,10,25.0,7.0
308,44.2077,-38.2582,9,17.0,7.0
309,-10.0743,-0.9414,5,15.0,7.0
310,-47.5389,-69.1954,5,19.0,5.0
311,25.0421,-155.4367,8,26.0,5.0
312,-41.3848,73.6075,2,19.0,8.0
313,44.7908,-22.5045,6,24.0,8.0
314,9.8042,40.7494,8,24.0,6.0
315,-6.1054,-131.4394,8,15.0,8.0
316,8.5421,-120.328,9,24.0,5.0
317,44.9503,39.0512,10,24.0,6.0
318,-15.1006,-56.1834,3,23.0,6.0
319,-30.4656,-147.9737,8,20.0,9.0
320,49.552,125.0151,5,20.0,8.0
321,-6.5373,56.1713,9,29.0,6.0
322,10.7437,-168.3495,3,16.0,6.0
323,47.0451,-165.5976,6,16.0,9.0
324,-19.7076,102.7715,7,21.0,7.0
325,-26.6529,-153.4114,4,19.0,7.0
326,-15.5354,85.9115,6,15.0,5.0
327,24.7321,117.4251,10,28.0,6.0
328,-24.589,62.4057,5,19.0,9.0
329,-18.531,-103.3688,7,18.0,8.0
330,-34.7063,172.1981,9,23.0,6.0
331,-33.7085,-33.0548,2,27.0,6.0
332,-14.3662,-62.3066,7,20.0,9.0
333,38.4475,178.1391,10,29.0,7.0
334,-40.5301,-123.3818,8,26.0,6.0
335,14.9174,2.3866,4,22.0,9.0
336,-49.2165,126.591,1,23.0,8.0
337,-13.2381,-115.7988,4,25.0,9.0
338,-18.5351,169.5217,8,22.0,8.0
339,46.7568,-61.2993,2,21.0,5.0
340,-17.9831,-99.8457,8,27.0,9.0
341,-51.3773,-105.5031,8,18.0,9.0
342,18.5888,148.6691,6,29.0,6.0
343,1.3598,103.6125,6,23.0,7.0
344,19.5438,-75.0848,6,15.0,8.0
345,-37.4448,57.1851,5,15.0,6.0
346,-20.0334,-164.2851,5,21.0,5.0
347,33.1825,-163.7995,8,23.0,5.0
348,-35.1733,171.679,4,26.0,7.0
349,-9.3099,176.2995,1,17.0,5.0
350,-36.7513,87.4641,6,15.0,7.0
351,-48.8748,-106.2817,1,16.0,7.0
352,-15.2151,-119.3567,6,29.0,7.0
353,13.9616,-18.7545,3,27.0,7.0
354,-3.4103,-93.834,8,23.0,5.0
355,21.9939,9.3551,4,23.0,8.0
356,-36.3552,-9.9026,1,28.0,8.0
357,7.2133,-175.7406,4,29.0,5.0
358,11.4765,156.3795,8,15.0,7.0
359,52.9706,-172.197,1,19.0,6.0
360,49.2123,-131.3277,5,24.0,7.0
361,43.8776,-109.4255,2,29.0,5.0
362,1.3707,47.3182,4,21.0,7.0
363,40.7007,-74.7926,5,19.0,5.0
364,12.7074,-9.2268,7,26.0,9.0
365,3.5446,-105.3583,2,16.0,5.0
366,19.6964,-92.3685,4,20.0,6.0
367,-50.6865,128.2749,1,22.0,7.0
368,-13.5669,-164.9652,4,27.0,8.0
369,50.5439,-8.7784,2,23.0,5.0
370,21.9929,76.6497,2,16.0,7.0
371,-1.071,-56.0703,8,26.0,6.0
372,21.8997,-137.2603,6,28.0,8.0
373,-24.4319,-77.0889,7,18.0,6.0
374,-50.0692,115.4542,4,26.0,8.0
375,8.2805,43.8948,3,16.0,8.0
376,-46.8707,46.7092,2,15.0,9.0
377,50.1273,-128.8988,7,26.0,7.0
378,18.8231,-141.3524,7,18.0,9.0
379,-26.1514,-136.6186,7,16.0,5.0
380,20.2423,-87.7625,10,18.0,8.0
381,40.998,150.7136,2,19.0,6.0
382,39.0044,-85.9428,3,16.0,5.0
383,-44.8535,-144.8031,6,15.0,5.0
384,-39.4784,6.9524,7,26.0,8.0
385,44.5513,37.6258,8,28.0,5.0
386,-4.4929,7.1527,1,15.0,8.0
387,31.9705,-32.8261,5,20.0,9.0
388,-47.2495,120.1395,8,21.0,6.0
389,-8.8715,-167.1995,8,17.0,6.0
390,-36.515,-137.1313,7,15.0,6.0
391,-34.8048,-5.9049,8,22.0,9.0
392,-23.0807,-165.4731,2,17.0,6.0
393,-16.1016,-102.0661,8,19.0,8.0
394,17.8119,87.0407,8,17.0,6.0
395,-21.8528,-160.179,7,23.0,5.0
396,40.7822,-10.3773,3,22.0,7.0
397,-17.1153,1.7821,9,25.0,9.0
398,-19.2908,157.2039,4,21.0,8.0
399,-51.5269,49.4977,5,17.0,7.0
400,-31.8187,79.3422,4,22.0,8.0
401,-9.1436,157.0197,10,25.0,8.0
402,-40.641,159.585,5,21.0,8.0
403,32.9748,13.4389,3,25.0,7.0
404,36.3736,4.6823,5,20.0,6.0
405,24.5241,-58.7069,5,23.0,9.0
406,16.5729,133.0795,7,15.0,8.0
407,-35.5797,158.0932,1,28.0,7.0
408,-10.3489,108.2567,5,15.0,7.0
409,-13.2798,-9.5646,2,26.0,6.0
410,-2.4839,161.5947,7,26.0,5.0
411,19.8026,-47.1963,6,18.0,6.0
412,-44.8577,-39.3365,3,28.0,5.0
413,-26.8255,136.239,9,27.0,7.0
414,39.4252,61.3778,2,16.0,9.0
415,-48.502,2.9551,1,28.0,5.0
416,-25.6596,30.8465,1,18.0,5.0
417,21.9922,-145.7223,2,15.0,5.0
418,31.317,71.4803,5,24.0,6.0
419,-51.7665,148.6629,4,29.0,8.0
420,-0.3946,45.8196,10,17.0,6.0
421,32.4438,119.3425,9,27.0,5.0
422,-34.0675,-6.5013,6,17.0,5.0
423,-0.9402,-112.8647,10,26.0,9.0
424,-36.9184,133.4612,2,26.0,5.0
425,-34.6218,-173.2442,4,26.0,7.0
426,-39.2749,26.4079,1,18.0,5.0
427,13.849,-39.4702,6,29.0,6.0
428,39.8525,-80.0884,4,29.0,7.0
429,-19.7687,20.2015,3,22.0,7.0
430,34.4659,-122.923,9,15.0,7.0
431,13.3085,125.8411,8,15.0,9.0
432,30.4546,-151.0573,7,18.0,5.0
433,11.1568,-101.9737,4,29.0,8.0
434,-42.3185,-111.0667,4,21.0,7.0
435,39.6632,145.5086,3,18.0,9.0
436,12.4299,12.884,1,19.0,8.0
437,49.9191,20.2608,2,26.0,6.0
438,29.7958,-57.5742,10,16.0,8.0
439,31.3305,-165.8696,6,28.0,5.0
440,-42.7431,23.5685,7,27.0,5.0
441,14.1689,81.4721,8,21.0,6.0
442,23.4643,48.2606,10,17.0,9.0
443,-26.3391,89.4508,1,23.0,9.0
444,-47.8088,-22.3241,5,24.0,8.0
445,27.6339,-155.0842,6,26.0,5.0
446,35.5026,170.8275,5,15.0,6.0
447,-47.5097,61.7335,10,18.0,9.0
448,-27.0699,-140.0801,6,23.0,7.0
449,-37.4143,-107.0832,3,19.0,8.0
450,-48.0078,-2.1102,4,16.0,8.0
451,16.8301,155.5102,6,17.0,7.0
452,6.8325,172.2376,1,21.0,8.0
453,26.1651,37.4525,1,27.0,9.0
454,8.4839,6.957,10,24.0,6.0
455,46.437,139.0851,2,17.0,7.0
456,6.164,106.8019,4,16.0,8.0
457,-16.8761,144.9182,5,18.0,8.0
458,-40.2988,0.4743,3,24.0,9.0
459,-24.7843,64.2223,10,26.0,6.0
460,4.5581,-53.7244,5,20.0,8.0
461,2.9437,128.4227,8,26.0,8.0
462,28.8773,84.6602,7,25.0,5.0
463,28.3853,141.9782,5,25.0,6.0
464,36.4948,-52.6727,8,17.0,8.0
465,-44.6558,128.7447,9,26.0,6.0
466,-25.4729,-144.7034,9,27.0,5.0
467,-31.0172,-18.8542,9,20.0,9.0
468,-1.6894,-128.5985,9,24.0,5.0
469,-12.2265,115.9665,5,22.0,7.0
470,-13.589,162.5512,3,21.0,8.0
471,-32.9328,-105.594,7,25.0,9.0
472,18.0356,-143.1869,7,21.0,8.0
473,18.4844,140.2275,4,24.0,6.0
474,-19.0632,1.9444,3,26.0,7.0
475,21.3599,79.8603,3,16.0,5.0
476,-25.8015,-44.9701,5,20.0,5.0
477,-20.3353,56.3079,6,18.0,7.0
478,-52.9256,91.6604,7,23.0,6.0
479,-12.5289,77.1032,3,28.0,8.0
480,-0.5157,-116.0673,9,17.0,5.0
481,38.8384,-106.8966,9,29.0,6.0
482,-3.4472,-133.0782,10,22.0,6.0
483,-21.7232,95.079,4,19.0,6.0
484,-51.0951,54.1057,1,18.0,8.0
485,6.9479,166.5235,3,21.0,6.0
486,51.6573,112.8534,9,20.0,6.0
487,-44.6261,-98.491,10,17.0,6.0
488,-41.8601,62.1139,7,28.0,7.0
489,39.2585,-99.8675,2,17.0,9.0
490,12.4757,-34.7481,10,25.0,8.0
491,36.5531,164.0401,9,22.0,9.0
492,42.8065,102.4142,4,26.0,7.0
493,16.3238,86.925,10,17.0,7.0
494,-45.7231,29.8975,4,16.0,7.0
495,-16.3843,92.4507,10,25.0,7.0
496,-16.6466,108.5783,4,22.0,6.0
497,8.8887,-142.0432,3,26.0,7.0
498,-39.9268,92.0313,2,19.0,9.0
499,-19.0154,153.9623,8,21.0,7.0
500,-39.336,-168.8737,6,26.0,8.0
501,-49.3275,-65.6667,9,17.0,8.0
502,-43.6685,-91.5011,5,29.0,7.0
503,-42.1638,-70.6089,10,21.0,6.0
504,5.1476,168.4545,4,24.0,6.0
505,-19.8212,-71.8018,2,17.0,8.0
506,-8.7176,-61.1323,7,16.0,9.0
507,-19.9227,-160.7796,3,27.0,7.0
508,-24.7761,158.7252,3,16.0,5.0
509,40.0152,98.7385,1,26.0,9.0
510,-51.225,-0.6762,7,18.0,6.0
511,-35.9366,-44.3248,10,21.0,7.0
512,24.8141,-133.57,6,20.0,5.0
513,27.3316,-135.0411,1,15.0,6.0
514,-47.8231,-18.6185,7,29.0,9.0
515,11.4118,123.3828,1,23.0,6.0
516,4.1058,10.2416,4,19.0,5.0
517,44.4815,-140.6679,7,28.0,9.0
518,46.1285,33.704,1,21.0,9.0
519,-38.4472,24.0938,5,16.0,5.0
520,26.7773,89.2118,3,22.0,6.0
521,7.2571,10.3828,7,18.0,5.0
522,-19.2659,109.1679,4,18.0,5.0
523,-31.2015,127.0887,1,18.0,6.0
524,15.7505,-88.7421,2,15.0,5.0
525,-4.7471,-169.868,8,15.0,7.0
526,-48.6825,79.0014,10,22.0,9.0
527,30.8379,-177.306,6,15.0,7.0
528,-11.5757,132.2916,1,25.0,7.0
529,-39.0154,-41.0248,8,19.0,9.0
530,-22.8678,-60.2,3,26.0,9.0
531,-0.0931,68.5144,7,20.0,7.0
532,4.2738,-7.9933,2,26.0,6.0
533,10.4725,-82.6136,4,18.0,7.0
534,-31.9947,114.194,3,25.0,6.0
535,29.798,21.0883,8,22.0,6.0
536,-45.6675,83.2901,7,17.0,5.0
537,22.0431,168.6303,7,24.0,6.0
538,-42.3358,50.173,1,22.0,6.0
539,43.7779,-139.5312,6,21.0,6.0
540,38.3097,-125.1955,2,25.0,8.0
541,-3.4916,49.1633,1,21.0,5.0
542,46.6975,-99.533,9,29.0,9.0
543,32.7495,-56.9932,1,23.0,7.0
544,13.8203,57.1816,7,28.0,7.0
545,6.2322,-77.7064,2,19.0,8.0
546,17.8822,-142.4329,9,18.0,5.0
547,44.1956,179.4446,8,21.0,5.0
548,-45.4327,10.2359,2,21.0,7.0
549,39.9711,51.865,2,24.0,6.0
550,7.5593,20.6186,8,27.0,8.0
551,-31.5271,-85.5453,6,18.0,7.0
552,-33.6114,-60.6192,6,24.0,6.0
553,35.6361,-176.4464,2,27.0,5.0
554,32.913,146.9269,2,21.0,7.0
555,-42.1936,-93.9088,6,20.0,6.0
556,43.9608,53.4299,3,29.0,5.0
557,-41.1889,-93.853,3,23.0,8.0
558,16.3839,96.8684,6,27.0,7.0
559,25.4162,136.2995,1,15.0,6.0
560,38.9248,122.5232,3,22.0,5.0
561,17.2975,-139.1647,10,21.0,5.0
562,49.1239,132.389,5,27.0,6.0
563,3.6565,-57.4474,7,23.0,5.0
564,10.2706,-28.8787,1,17.0,8.0
565,-48.6094,-156.4712,6,27.0,7.0
566,-29.3262,-109.6676,9,16.0,5.0
567,-45.1155,-120.2461,4,27.0,5.0
568,52.7874,100.4229,6,22.0,5.0
569,30.4027,152.4296,6,22.0,9.0
570,-10.6687,-69.4731,5,28.0,6.0
571,-5.572,63.8377,7,28.0,8.0
572,10.3696,-89.6215,9,15.0,6.0
573,28.4149,103.8025,3,26.0,9.0
574,-13.9377,0.8771,6,20.0,7.0
575,33.7017,142.2175,1,29.0,5.0
576,-40.4914,28.3252,8,28.0,9.0
577,44.1297,-78.2045,5,27.0,7.0
578,-10.9121,-73.6565,10,17.0,6.0
579,26.1759,79.8376,10,19.0,9.0
580,52.8387,-115.9752,9,22.0,7.0
581,42.073,148.404,1,20.0,5.0
582,5.5528,74.1997,9,27.0,9.0
583,-50.9706,-52.1909,8,16.0,9.0
584,-1.5582,164.0036,4,19.0,5.0
585,-45.25,-67.804,2,16.0,7.0
586,-42.8061,42.2091,4,15.0,6.0
587,46.6568,-150.9738,8,22.0,9.0
588,-52.567,151.117,6,24.0,7.0
589,20.2402,-14.8876,4,18.0,7.0
590,-11.4567,36.2524,10,21.0,8.0
591,-48.4513,124.4318,4,21.0,6.0
592,9.0375,120.3283,1,26.0,9.0
593,46.1246,72.4015,8,24.0,6.0
594,46.4828,138.4653,9,19.0,6.0
595,6.9462,-72.4215,4,26.0,8.0
596,12.1336,-162.3943,5,22.0,8.0
597,-0.4804,-119.7708,10,20.0,9.0
598,-42.9814,54.4183,7,17.0,9.0
599,-34.997,-135.8494,10,27.0,8.0
600,51.922,124.4777,5,15.0,8.0
601,0.7729,-65.8073,1,17.0,6.0
602,25.8728,-159.113,8,25.0,9.0
603,3.8536,-60.8208,5,17.0,9.0
604,28.3904,-52.8895,3,25.0,7.0
605,-22.5404,70.6255,8,22.0,6.0
606,-6.0537,-1.9872,2,15.0,6.0
607,28.4818,177.6548,5,25.0,7.0
608,-34.1038,-171.6991,5,29.0,5.0
609,-49.1315,152.1463,10,20.0,7.0
610,35.9114,153.6423,5,28.0,7.0
