task_id,coord_1,coord_2,task_type,duration,profit
63,41.1872,-170.2642,2,24.0,9.0
64,-39.7028,57.4072,8,24.0,9.0
65,43.4582,-103.1244,10,22.0,5.0
66,-52.2653,86.2115,10,29.0,9.0
67,-52.3209,-148.9811,9,16.0,7.0
68,18.6211,63.5384,6,19.0,8.0
69,2.4196,-71.9442,10,27.0,5.0
70,21.9901,-155.8396,6,24.0,9.0
71,21.1093,-57.9131,6,20.0,5.0
72,49.6191,119.3456,4,27.0,8.0
73,-15.0475,50.9689,9,26.0,9.0
74,32.0538,141.9174,2,16.0,6.0
75,-5.4114,-40.1904,1,29.0,5.0
76,11.6417,-34.7556,5,20.0,7.0
77,46.6208,-152.7672,3,17.0,6.0
78,17.7313,83.7564,2,16.0,5.0
79,36.4804,112.0915,7,23.0,9.0
80,40.4121,6.3568,7,29.0,5.0
81,33.2033,174.8129,8,19.0,8.0
82,-20.0568,-39.6864,2,19.0,7.0
83,6.8527,-4.1198,8,18.0,7.0
84,-23.066,-10.4641,9,21.0,8.0
85,-45.6078,96.8605,5,28.0,8.0
86,14.5839,108.76,3,16.0,7.0
87,-43.23,-19.9022,6,20.0,9.0
88,48.1481,94.2496,5,21.0,6.0
89,-23.5832,-31.1684,9,23.0,7.0
90,-15.3065,16.4679,1,17.0,5.0
91,-9.5068,-153.1392,4,19.0,7.0
92,-48.3167,-145.9465,8,23.0,7.0
93,0.9194,-64.5923,5,28.0,5.0
94,-40.2872,-126.6771,7,21.0,9.0
95,2.1827,-171.0094,10,18.0,8.0
96,16.5696,-105.0041,3,21.0,8.0
97,-43.265,54.0359,9,15.0,5.0
98,-51.139,-126.1138,2,27.0,5.0
99,38.1212,-116.1023,4,29.0,8.0
100,48.4356,8.4804,4,23.0,9.0
101,-31.0071,-145.8836,10,17.0,5.0
102,-12.154,121.54,9,22.0,6.0
103,35.6011,59.2847,1,28.0,7.0
104,38.0088,-88.1182,5,26.0,9.0
105,49.8463,-67.0826,7,20.0,8.0
106,-16.6316,-162.2382,1,22.0,7.0
107,-38.9274,54.0033,3,24.0,8.0
108,52.6896,-1.8191,7,29.0,6.0
109,-33.9258,50.942,8,23.0,5.0
110,-32.3348,-83.9137,6,21.0,6.0
111,21.3815,86.6013,6,25.0,6.0
112,41.745,87.5916,10,23.0,5.0
113,-17.3838,-68.1031,5,16.0,5.0
114,-33.2998,-158.9099,10,17.0,9.0
115,-14.4556,-82.2296,5,22.0,5.0
116,-18.1533,95.8134,5,19.0,5.0
117,-44.9237,52.2942,9,18.0,9.0
118,-11.4267,159.275,6,21.0,8.0
119,-26.1012,159.6439,8,29.0,9.0
120,39.1268,18.7203,5,22.0,5.0
121,-38.5447,-146.0997,4,22.0,9.0
122,-7.4064,-85.4942,2,24.0,8.0
123,-39.4668,-24.2781,7,22.0,5.0
124,20.2184,-147.5037,4,17.0,7.0
125,-27.1975,56.3738,6,21.0,5.0
126,-8.4618,-69.4233,2,24.0,8.0
127,29.3347,-92.3411,6,17.0,8.0
128,51.0945,-136.275,8,19.0,8.0
129,-39.2534,-65.074,2,24.0,5.0
130,34.0473,-22.2166,7,27.0,7.0
131,29.5584,-46.2374,8,15.0,7.0
132,-2.1436,69.7139,2,21.0,8.0
133,-39.9651,47.0207,8,29.0,5.0
134,40.7226,-94.8705,9,27.0,7.0
135,7.3438,96.8487,5,21.0,6.0
136,44.9632,-173.18,5,18.0,7.0
137,51.0797,-2.013,4,17.0,9.0
138,-10.051,-113.2815,8,24.0,7.0
139,-22.4323,64.9668,3,23.0,5.0
140,-0.0984,-53.9685,1,21.0,6.0
141,8.9814,38.8642,8,20.0,5.0
142,-51.9581,163.5162,2,25.0,5.0
143,-4.1517,-25.7513,3,15.0,7.0
144,13.6276,-13.5986,8,15.0,7.0
145,21.0777,43.6289,5,19.0,5.0
146,41.2147,-110.1811,2,20.0,6.0
147,7.854,26.9965,10,29.0,8.0
148,-13.3636,-143.2185,8,16.0,8.0
149,-5.1974,-13.8971,8,21.0,6.0
150,38.15,54.8941,8,17.0,6.0
151,-49.0944,-73.6667,4,15.0,9.0
152,49.1351,-63.2176,1,18.0,9.0
153,33.4841,26.6901,3,20.0,6.0
154,40.8993,-22.1463,7,21.0,8.0
155,2.7975,-51.5677,4,19.0,8.0
156,-27.8304,-114.2789,1,29.0,6.0
157,-27.9485,-168.0957,3,16.0,9.0
158,-23.4553,11.8582,9,17.0,7.0
159,-47.7496,136.4601,8,17.0,7.0
160,39.9438,-156.8078,10,17.0,8.0
161,-8.3291,-89.3156,10,22.0,9.0
162,19.0895,174.5144,9,21.0,9.0
163,29.7839,-41.8607,9,27.0,8.0
164,29.9789,-4.5285,1,21.0,7.0
165,-15.5923,-83.2577,4,27.0,9.0
166,15.6176,-107.2876,4,27.0,8.0
167,-34.6592,-174.427,2,18.0,7.0
168,51.35,14.105,9,17.0,5.0
169,-21.8401,-140.1019,2,20.0,8.0
170,17.5761,-167.5777,1,21.0,7.0
171,-11.7228,41.6491,2,26.0,6.0
172,-36.8144,-38.9002,6,24.0,8.0
173,-2.3203,-130.7676,3,26.0,8.0
174,28.143,-123.7899,7,20.0,9.0
175,-27.1742,-63.3383,1,20.0,6.0
176,-27.3401,149.4764,1,17.0,9.0
177,11.9599,88.4066,7,21.0,7.0
178,6.0774,-89.3841,8,27.0,9.0
179,9.8039,154.2951,7,23.0,9.0
180,-36.3363,-56.671,8,24.0,5.0
181,1.0253,58.971,3,23.0,6.0
182,-46.0732,-85.3628,10,23.0,6.0
183,-27.8269,-99.616,4,25.0,9.0
184,24.6489,74.2254,6,19.0,9.0
185,1.4617,-75.3895,2,21.0,5.0
186,-19.6056,94.8936,5,21.0,7.0
187,42.3464,-89.724,9,17.0,8.0
188,47.5962,-123.6075,2,16.0,7.0
189,-21.7879,73.1133,7,23.0,8.0
190,-13.8647,-108.4984,5,24.0,6.0
191,-5.1916,-163.8213,10,25.0,9.0
192,-29.7767,-102.546,8,20.0,9.0
193,-21.0141,108.3609,7,15.0,7.0
194,51.5919,-154.9298,5,16.0,9.0
195,8.0444,47.6273,7,26.0,6.0
196,32.9338,82.7823,9,27.0,8.0
197,-40.6588,-125.5074,1,17.0,7.0
198,37.5826,13.548,5,18.0,9.0
199,24.7903,92.5174,10,17.0,9.0
