task_id,coord_1,coord_2,task_type,duration,profit
150,44.6938,116.4139,8,22.0,8.0
151,20.1023,99.7235,3,16.0,6.0
152,43.9374,81.5249,6,27.0,5.0
153,48.7555,81.1461,8,16.0,6.0
154,19.9697,129.154,9,28.0,9.0
155,37.5009,93.292,4,29.0,5.0
156,36.0635,126.5965,9,24.0,8.0
157,36.6706,95.4836,5,26.0,8.0
158,32.6295,119.9471,4,15.0,5.0
159,4.6914,125.1938,3,19.0,9.0
160,16.2818,118.3987,2,24.0,6.0
161,47.8989,121.765,5,23.0,6.0
162,3.1923,100.5524,6,29.0,7.0
163,49.2736,101.7533,10,16.0,8.0
164,30.0192,94.537,2,19.0,9.0
165,30.8471,127.4614,3,27.0,8.0
166,44.0061,74.4423,4,17.0,5.0
167,48.2313,88.2525,7,20.0,6.0
168,46.0331,121.9978,6,23.0,6.0
169,9.6692,122.3341,4,23.0,5.0
170,30.7303,120.5021,4,23.0,8.0
171,48.3343,99.1419,6,24.0,5.0
172,52.5143,132.0866,9,27.0,9.0
173,51.9903,92.2867,8,29.0,9.0
174,36.5632,80.4908,1,26.0,6.0
175,39.1877,122.2681,3,16.0,8.0
176,39.7354,94.3697,2,24.0,7.0
177,4.421,101.6873,8,21.0,7.0
178,26.4464,109.0016,7,19.0,7.0
179,46.7943,131.1161,6,24.0,7.0
180,43.597,125.8536,4,25.0,5.0
181,24.488,75.207,7,19.0,7.0
182,7.2776,92.2273,9,15.0,9.0
183,34.7063,93.053,2,21.0,5.0
184,28.0842,127.5973,8,22.0,5.0
185,6.5619,122.0866,6,19.0,8.0
186,40.7576,83.5816,4,25.0,6.0
187,45.6907,113.5164,4,22.0,8.0
188,52.5818,83.1827,4,29.0,7.0
189,10.4236,108.5833,7,20.0,6.0
190,30.0835,104.6051,10,23.0,8.0
191,48.0992,94.5305,9,22.0,8.0
192,33.5825,118.1621,6,24.0,5.0
193,48.4596,112.1469,2,25.0,8.0
194,50.9426,124.616,3,25.0,8.0
195,19.5986,130.7948,8,29.0,7.0
196,26.9092,98.8933,4,28.0,8.0
197,14.4199,110.9958,9,29.0,7.0
198,27.7486,82.9406,5,27.0,6.0
199,14.9467,106.5015,8,28.0,7.0
200,27.8012,125.5255,8,26.0,5.0
201,37.0702,124.5071,10,27.0,9.0
202,49.9369,95.8148,6,29.0,6.0
203,12.0048,122.3034,1,27.0,6.0
204,16.7964,115.0977,9,19.0,5.0
205,42.6588,74.8631,8,21.0,9.0
206,41.6808,78.7428,5,23.0,9.0
207,33.138,111.9797,9,27.0,9.0
208,21.4973,122.815,2,29.0,9.0
209,8.7363,85.8144,5,23.0,5.0
210,23.8605,117.264,6,24.0,7.0
211,42.7198,108.4571,5,23.0,6.0
212,35.5176,97.1387,2,27.0,7.0
213,45.1512,122.4655,8,16.0,6.0
214,29.5217,131.7959,5,29.0,5.0
215,25.2839,116.7749,6,20.0,8.0
216,31.9801,100.7898,7,19.0,7.0
217,4.7941,100.8055,1,15.0,7.0
218,3.5904,76.5337,1,22.0,8.0
219,51.3818,74.0422,6,22.0,5.0
220,17.515,79.8613,7,17.0,8.0
221,24.8639,118.622,1,23.0,5.0
222,6.2407,85.9256,10,28.0,8.0
223,12.3595,77.5075,6,20.0,6.0
224,21.98,120.9457,8,25.0,6.0
225,26.5769,100.5028,5,19.0,7.0
226,24.4153,87.2098,6,18.0,5.0
227,26.2623,89.1533,4,25.0,6.0
228,16.7758,127.2309,7,15.0,7.0
229,42.8191,84.0677,1,27.0,5.0
230,47.6255,110.4863,4,16.0,7.0
231,27.5602,99.3606,3,28.0,5.0
232,51.9449,101.3175,6,29.0,7.0
233,44.3992,132.8951,6,26.0,6.0
234,48.8984,96.7866,2,15.0,8.0
235,26.7875,119.9152,5,18.0,6.0
236,17.3538,109.1708,7,17.0,6.0
237,43.1768,81.4664,7,26.0,9.0
238,4.2951,94.3745,9,22.0,9.0
239,43.1778,127.2884,7,23.0,9.0
240,42.9065,96.6752,3,23.0,5.0
241,27.8034,109.782,5,20.0,5.0
242,38.4642,85.3323,8,24.0,7.0
243,21.8026,90.869,3,26.0,8.0
244,37.3439,86.4827,8,29.0,7.0
245,31.0863,126.8577,1,17.0,5.0
246,31.5472,86.0919,7,20.0,5.0
247,47.6245,75.9647,9,17.0,9.0
248,12.5251,120.8452,2,26.0,5.0
249,44.0182,114.7632,2,29.0,7.0
250,28.287,81.4787,3,26.0,5.0
251,31.6709,99.2259,6,16.0,9.0
252,32.9219,97.8566,9,18.0,6.0
253,27.5543,124.4946,3,24.0,8.0
254,19.332,80.7094,4,29.0,8.0
255,47.4729,100.3366,6,28.0,6.0
256,46.2836,127.3853,3,24.0,8.0
257,24.4816,99.7444,2,18.0,7.0
258,25.7696,128.5216,4,18.0,9.0
259,41.8113,105.3807,6,21.0,9.0
260,51.1061,78.308,7,20.0,5.0
261,21.8625,85.3805,10,17.0,7.0
262,8.8904,105.1346,7,27.0,8.0
263,37.6008,117.8618,10,21.0,6.0
264,5.2673,111.778,8,16.0,6.0
265,23.064,125.826,10,29.0,5.0
266,20.4889,76.3181,8,15.0,7.0
267,41.8603,105.9217,4,22.0,9.0
268,14.1645,90.9051,8,24.0,9.0
269,48.9908,77.0355,2,23.0,5.0
270,4.4265,77.6706,9,17.0,5.0
271,18.7911,74.2103,7,15.0,6.0
272,27.8409,88.276,6,16.0,8.0
273,6.1253,102.0725,3,18.0,6.0
274,10.166,86.4989,3,24.0,7.0
275,40.3464,73.5432,6,17.0,5.0
276,19.7011,90.4279,1,29.0,5.0
277,16.5968,126.633,8,29.0,9.0
278,40.8517,104.4242,10,19.0,6.0
279,51.4345,85.5131,3,27.0,8.0
280,24.7637,121.1657,2,18.0,9.0
281,43.1774,99.9109,8,25.0,7.0
282,18.3384,125.039,9,28.0,5.0
283,13.3177,91.3879,3,28.0,5.0
284,11.4311,103.4887,1,19.0,6.0
285,33.9792,127.7925,5,20.0,6.0
286,29.9188,82.7243,6,22.0,5.0
287,29.563,76.4517,6,17.0,7.0
288,44.171,86.1221,10,21.0,5.0
289,47.4859,111.9187,7,16.0,5.0
290,36.1113,91.0281,1,27.0,8.0
291,49.3565,103.2921,10,27.0,6.0
292,47.517,78.3744,2,21.0,9.0
293,10.2349,94.3494,4,27.0,8.0
294,10.4413,82.5709,7,21.0,5.0
295,50.4961,76.2299,2,18.0,8.0
296,51.5469,120.9563,6,19.0,5.0
297,14.8954,93.9673,10,28.0,5.0
298,4.3196,84.783,7,26.0,6.0
299,39.6924,119.4354,1,22.0,8.0
300,29.6947,121.1811,6,22.0,6.0
301,28.1355,123.5093,10,25.0,7.0
302,46.6648,90.6105,1,17.0,9.0
303,7.5535,119.3752,2,18.0,5.0
304,42.7621,102.0134,2,26.0,9.0
305,50.6221,95.1021,7,16.0,5.0
306,11.7999,105.264,5,21.0,5.0
307,11.396,91.3203,1,29.0,6.0
308,22.8043,110.131,5,21.0,5.0
309,39.6442,74.7138,8,29.0,5.0
310,51.0464,103.604,10,22.0,8.0
311,5.5169,75.105,8,22.0,8.0
312,9.717,116.1907,10,25.0,5.0
313,19.7782,122.6189,9,15.0,8.0
314,42.2865,121.1032,10,29.0,7.0
315,11.8196,77.3078,8,25.0,5.0
316,49.1939,95.6415,10,28.0,5.0
317,36.2966,75.2923,5,27.0,7.0
318,9.6418,119.8425,10,19.0,6.0
319,36.8121,127.4947,3,20.0,6.0
320,48.2951,74.2178,5,18.0,6.0
321,10.9604,104.5885,2,28.0,9.0
322,51.927,93.5793,6,19.0,8.0
323,40.8492,120.5627,1,24.0,7.0
324,17.868,73.0902,2,23.0,9.0
325,3.2511,103.3314,9,24.0,6.0
326,16.4073,113.5404,1,21.0,8.0
327,48.1791,82.8825,1,25.0,9.0
328,9.9729,81.1788,4,28.0,9.0
329,42.4924,99.8785,10,23.0,6.0
330,47.1765,87.8018,6,27.0,5.0
331,48.2199,98.9833,2,21.0,6.0
332,35.6842,125.496,2,23.0,9.0
333,18.1434,127.0526,3,23.0,8.0
334,32.6138,78.1909,2,26.0,6.0
335,11.0523,79.5622,1,25.0,9.0
336,30.8523,129.8063,1,20.0,8.0
337,4.0725,121.6747,2,20.0,8.0
338,26.5263,118.539,2,19.0,8.0
339,16.2262,105.8481,7,29.0,7.0
340,47.4485,124.9178,7,27.0,5.0
341,42.8508,99.9395,10,24.0,5.0
342,42.7515,115.282,10,23.0,6.0
343,38.3457,104.8664,7,27.0,8.0
344,27.5811,105.9297,3,29.0,7.0
345,44.6646,118.6112,7,16.0,7.0
346,33.6789,80.1472,8,17.0,5.0
347,37.5875,78.628,2,17.0,9.0
348,31.623,82.2268,4,19.0,8.0
349,41.2913,83.0374,4,29.0,5.0
350,39.6709,117.6435,10,18.0,6.0
351,20.0071,126.2915,2,19.0,7.0
352,4.8414,93.0965,2,16.0,6.0
353,36.7955,105.4745,4,22.0,5.0
354,33.6557,95.4544,10,29.0,7.0
355,19.8922,88.9827,8,20.0,6.0
356,36.3,118.7503,9,15.0,7.0
357,46.4759,125.9695,1,28.0,9.0
358,43.1779,122.1607,9,24.0,8.0
359,14.8759,74.9338,4,29.0,6.0
360,14.2293,114.976,7,27.0,5.0
361,20.9588,120.4451,4,27.0,7.0
362,6.6882,104.9934,9,15.0,8.0
363,16.7162,89.884,5,23.0,6.0
364,42.6542,113.2084,6,23.0,6.0
365,42.6885,118.2462,2,18.0,5.0
366,18.2807,90.8552,5,16.0,7.0
367,51.32,128.8731,7,28.0,6.0
368,6.9383,75.9742,7,19.0,5.0
369,16.5168,120.4706,8,29.0,6.0
370,50.8059,101.9476,1,25.0,8.0
371,30.7222,82.4505,9,22.0,5.0
372,33.2537,108.1302,6,26.0,5.0
373,41.8089,98.8319,6,21.0,9.0
374,20.1553,94.4186,5,19.0,8.0
375,40.1757,96.479,5,22.0,7.0
376,3.1296,120.1778,9,28.0,5.0
377,44.1577,110.196,6,20.0,8.0
378,43.4446,99.653,2,28.0,8.0
379,27.6632,91.3161,1,17.0,7.0
380,44.9902,94.178,10,29.0,9.0
381,32.9571,82.207,7,15.0,6.0
382,11.1564,113.8273,2,28.0,5.0
383,43.9388,114.5362,6,25.0,8.0
384,10.8123,77.7867,8,25.0,9.0
385,47.9444,99.03,7,24.0,7.0
386,24.9123,87.5324,10,29.0,8.0
387,35.4813,121.6601,1,15.0,6.0
388,36.4852,107.2043,10,15.0,8.0
389,9.4219,106.1896,10,26.0,5.0
390,43.0497,109.6094,3,22.0,8.0
391,41.0013,111.4885,9,16.0,5.0
392,11.2654,102.2771,8,22.0,7.0
393,49.0461,115.8094,7,19.0,5.0
394,3.3887,111.4847,10,20.0,8.0
395,32.3087,76.5633,1,16.0,9.0
396,20.2864,112.2684,6,23.0,6.0
397,44.4044,115.982,2,17.0,9.0
398,3.4075,116.3709,3,28.0,7.0
399,12.0876,78.3839,8,24.0,9.0
400,23.7474,90.1529,1,24.0,6.0
401,10.9791,89.0549,3,27.0,8.0
402,38.0318,105.2186,3,17.0,8.0
403,28.5417,128.8784,5,17.0,6.0
404,13.2278,104.4893,9,21.0,9.0
405,17.2463,119.3305,9,26.0,9.0
406,27.822,99.4632,9,17.0,9.0
407,5.9923,73.0719,2,20.0,5.0
408,31.0254,127.3896,10,22.0,7.0
409,26.5587,107.7754,6,18.0,5.0
410,15.5222,129.365,3,20.0,5.0
411,47.5063,122.5877,9,26.0,6.0
412,22.3704,101.7863,10,27.0,9.0
413,15.9792,94.4792,8,18.0,7.0
414,28.4819,107.709,4,15.0,6.0
415,17.9031,76.1417,3,28.0,6.0
416,38.2668,106.1349,5,25.0,8.0
417,30.8512,78.8473,7,16.0,5.0
418,14.6693,85.9804,3,15.0,5.0
419,7.0368,77.2354,6,24.0,9.0
420,8.6594,94.5944,3,25.0,8.0
421,36.598,126.2444,8,15.0,8.0
422,44.8882,129.7092,6,22.0,9.0
423,44.758,120.6814,3,16.0,6.0
424,11.1064,88.0669,2,16.0,6.0
425,17.6649,104.956,2,28.0,8.0
426,14.3737,97.9464,3,15.0,5.0
427,20.2715,124.8558,4,29.0,5.0
428,36.4809,76.6516,10,19.0,7.0
429,17.4116,117.572,4,17.0,9.0
430,17.3023,131.6498,8,21.0,8.0
431,46.1036,87.8219,2,20.0,7.0
432,9.968,132.2143,5,19.0,7.0
433,24.0994,127.5191,3,21.0,7.0
434,51.5448,122.2086,9,16.0,6.0
435,8.0634,128.4085,6,22.0,9.0
436,30.5215,95.0769,9,29.0,9.0
437,15.4988,132.1099,10,20.0,9.0
438,7.9199,101.8589,5,21.0,7.0
439,37.1356,118.0565,9,26.0,6.0
440,21.9791,89.9996,10,23.0,5.0
441,26.2951,127.3414,8,17.0,5.0
442,49.9298,116.3356,1,22.0,8.0
443,41.5706,132.7873,9,19.0,8.0
444,24.8412,105.4405,1,23.0,5.0
445,27.4957,96.8396,8,22.0,7.0
446,20.5163,82.7751,9,18.0,9.0
447,16.3552,119.3206,5,29.0,6.0
448,20.2143,121.1562,5,18.0,9.0
449,21.8069,73.7754,6,26.0,8.0
450,37.3129,98.352,1,16.0,6.0
451,44.9454,115.1441,6,22.0,6.0
452,6.4288,98.6165,3,26.0,6.0
453,41.7839,102.6617,7,22.0,5.0
454,52.9701,74.2018,7,16.0,5.0
455,34.7111,93.0735,7,26.0,8.0
456,26.8495,112.3399,5,26.0,6.0
457,49.3897,75.6005,2,29.0,7.0
458,31.2351,90.6601,7,26.0,9.0
459,48.8672,75.971,4,28.0,5.0
460,47.0888,102.5562,8,23.0,5.0
461,36.3114,91.0818,1,29.0,7.0
462,28.2175,130.9623,9,28.0,8.0
463,23.6456,112.8075,9,20.0,6.0
464,39.6169,104.325,8,16.0,7.0
465,38.2533,88.5999,1,17.0,8.0
466,32.2352,100.9811,8,23.0,9.0
467,52.2194,79.25,6,24.0,6.0
468,34.3215,79.2726,5,21.0,7.0
469,32.9332,98.3843,2,29.0,5.0
470,15.6943,113.7249,10,25.0,7.0
471,20.9847,96.3612,1,15.0,5.0
472,23.3115,79.1845,4,17.0,8.0
473,4.8999,96.4307,4,15.0,6.0
474,18.4373,73.2727,9,15.0,8.0
475,34.3897,79.5072,2,23.0,6.0
476,17.0997,90.692,5,16.0,9.0
477,48.2978,120.9016,6,17.0,9.0
478,32.7517,78.4448,2,24.0,9.0
479,29.1678,130.2942,1,24.0,6.0
480,13.4076,98.3229,2,25.0,6.0
481,15.4671,111.5522,7,29.0,6.0
482,15.562,121.4039,4,24.0,8.0
483,8.5682,74.2181,1,20.0,6.0
484,14.982,86.1934,5,17.0,5.0
485,13.9,97.2528,3,15.0,8.0
486,36.6446,101.4309,7,20.0,6.0
487,45.9973,108.0954,3,26.0,5.0
488,16.171,124.547,3,28.0,7.0
489,42.4151,101.0604,10,29.0,9.0
490,28.1527,109.9424,10,20.0,9.0
491,52.4131,90.2456,9,24.0,5.0
492,45.2564,108.8914,5,19.0,8.0
493,41.8696,98.98,8,20.0,6.0
494,29.322,86.804,3,17.0,9.0
495,22.0261,92.4803,2,24.0,5.0
496,40.5163,97.9084,5,16.0,8.0
497,5.8593,78.5516,2,23.0,7.0
498,31.626,130.0085,3,25.0,8.0
499,36.2615,108.0034,5,18.0,8.0
500,20.7651,80.5125,2,24.0,8.0
501,16.6494,98.0194,5,21.0,8.0
502,36.1795,111.59,5,22.0,8.0
503,24.4994,102.1005,8,23.0,7.0
504,37.2433,124.7424,7,28.0,5.0
505,31.8149,103.2655,7,22.0,7.0
506,42.8566,78.9226,5,27.0,9.0
507,34.2559,120.8891,1,20.0,6.0
508,35.0098,114.2854,9,28.0,9.0
509,49.4676,100.7045,6,16.0,9.0
510,12.0111,74.0382,1,24.0,5.0
511,27.6464,84.5953,5,22.0,5.0
512,41.4281,127.4072,9,27.0,5.0
513,31.2441,120.1671,7,22.0,7.0
514,34.5917,79.1345,1,19.0,8.0
515,52.8387,130.1494,1,15.0,7.0
516,8.7278,97.2244,7,22.0,7.0
517,41.9915,99.3347,3,25.0,7.0
518,24.5931,91.1404,6,19.0,7.0
519,39.6705,122.7561,1,25.0,6.0
520,10.1617,131.1,1,23.0,9.0
521,6.899,117.0056,4,28.0,5.0
522,30.0219,83.9345,5,29.0,7.0
523,21.2412,96.0074,8,19.0,9.0
524,9.2985,77.2189,10,29.0,9.0
525,19.4747,122.2993,7,27.0,8.0
526,11.3753,86.573,3,26.0,7.0
527,10.3111,123.6202,6,24.0,5.0
528,5.3201,103.9104,3,23.0,5.0
529,15.481,93.423,1,28.0,8.0
530,20.4976,103.8866,7,27.0,6.0
531,6.6459,73.2035,9,24.0,6.0
532,15.8162,125.8376,1,18.0,9.0
533,18.7111,96.9834,4,21.0,9.0
534,29.0576,119.2288,6,17.0,8.0
535,33.5399,102.3993,9,28.0,9.0
536,52.4555,129.662,4,17.0,9.0
537,35.6364,96.1986,10,21.0,8.0
538,10.1415,86.9685,5,20.0,5.0
539,11.2888,88.9572,10,25.0,8.0
540,45.4949,126.3908,8,15.0,5.0
541,31.9736,95.5099,2,17.0,7.0
542,32.1465,78.83,3,25.0,9.0
543,18.5979,116.3396,1,19.0,9.0
544,49.3789,128.9853,7,27.0,6.0
545,17.4173,98.3918,5,15.0,8.0
546,20.2422,119.3667,8,17.0,5.0
547,7.9632,127.8837,6,15.0,9.0
548,16.8782,85.8904,4,15.0,6.0
549,5.2832,104.2108,9,22.0,5.0
550,25.1724,132.6721,7,26.0,5.0
551,48.8404,76.2555,9,24.0,8.0
552,10.8138,95.2286,9,21.0,8.0
553,43.5076,129.8448,10,23.0,6.0
554,22.8615,113.0903,10,22.0,7.0
555,38.6369,127.9677,4,22.0,7.0
556,41.4082,129.7941,5,28.0,5.0
557,20.5154,132.7766,3,15.0,6.0
558,5.2503,88.0006,7,20.0,9.0
559,48.3543,117.892,2,19.0,6.0
560,7.9126,131.1423,1,17.0,5.0
561,41.7638,104.5212,3,17.0,8.0
562,3.034,105.8769,1,17.0,6.0
563,13.4854,99.9922,2,21.0,7.0
564,43.6937,127.277,6,17.0,8.0
565,10.361,89.2383,10,23.0,7.0
566,51.2269,111.9043,5,16.0,6.0
567,42.9563,120.7271,4,26.0,9.0
568,44.2477,122.0531,5,19.0,6.0
569,27.8529,76.0244,7,17.0,8.0
570,25.8609,93.1646,10,26.0,8.0
571,12.6818,119.2127,3,21.0,6.0
572,28.232,131.2713,2,26.0,6.0
573,20.6138,98.8053,2,27.0,9.0
574,23.7128,112.7056,4,24.0,5.0
575,52.8161,108.8095,8,29.0,5.0
576,7.8406,80.672,5,26.0,7.0
577,34.4231,125.3761,1,19.0,5.0
578,4.4457,93.491,2,23.0,8.0
579,45.6882,75.9967,10,15.0,5.0
580,6.3485,86.5763,3,17.0,7.0
581,42.7729,116.5031,6,26.0,5.0
582,32.8405,122.6361,3,20.0,9.0
583,21.8386,85.779,1,20.0,6.0
584,26.9671,79.6096,6,25.0,9.0
585,6.6369,78.9745,3,28.0,5.0
586,50.3189,106.5505,10,27.0,8.0
587,46.5271,129.175,4,19.0,9.0
588,48.1705,79.4805,3,19.0,9.0
589,13.0822,130.4266,6,26.0,8.0
590,35.039,115.9901,7,26.0,8.0
591,50.8405,103.1094,8,20.0,5.0
592,37.7941,121.5355,5,25.0,5.0
593,4.8818,73.4989,4,23.0,7.0
594,25.0261,128.8487,2,21.0,5.0
595,21.5667,122.3556,7,28.0,6.0
596,8.7814,94.2277,1,18.0,7.0
597,14.4937,120.0413,3,17.0,9.0
598,21.4359,108.1491,4,16.0,6.0
599,7.7242,95.5933,6,17.0,7.0
600,12.6665,95.0113,5,19.0,7.0
601,38.4985,88.2718,2,25.0,5.0
602,9.7108,108.8566,5,15.0,5.0
603,20.1043,107.6987,4,19.0,9.0
604,15.6807,121.595,2,23.0,5.0
605,45.7353,123.0193,8,16.0,7.0
606,52.7389,112.3353,6,21.0,9.0
607,40.4387,77.9125,9,25.0,6.0
608,51.7673,76.5503,6,17.0,7.0
609,41.5554,106.8045,3,15.0,5.0
610,28.8086,77.6966,2,19.0,6.0
611,22.1707,119.4831,3,17.0,8.0
612,46.8158,83.4441,4,17.0,7.0
613,26.9314,83.833,5,17.0,5.0
614,16.0106,126.6618,7,15.0,6.0
615,12.7221,110.923,2,15.0,9.0
616,17.5648,122.9286,10,16.0,6.0
617,48.8251,93.2873,10,15.0,8.0
618,51.7028,126.8846,6,28.0,9.0
619,43.0638,125.0993,7,24.0,5.0
620,32.5279,96.61,8,27.0,6.0
621,34.0904,76.204,10,15.0,6.0
622,40.5682,118.3598,1,20.0,8.0
623,5.2086,79.0474,1,27.0,7.0
624,10.0253,81.8466,6,23.0,8.0
625,21.1068,132.2175,7,15.0,8.0
626,19.306,131.1507,4,28.0,5.0
627,47.8898,74.8141,5,25.0,7.0
628,46.1551,91.5487,4,26.0,8.0
629,13.903,106.0525,8,16.0,9.0
630,38.0243,75.2351,7,17.0,8.0
631,25.1558,124.2507,7,16.0,8.0
632,34.7426,132.8114,6,21.0,9.0
633,42.1093,125.846,8,19.0,6.0
634,3.6968,97.5484,2,20.0,5.0
635,44.568,95.2257,7,29.0,9.0
636,43.5631,124.4245,5,16.0,9.0
637,17.4434,122.9159,7,18.0,7.0
638,5.1809,127.9184,10,29.0,9.0
639,46.3122,126.0352,8,27.0,9.0
