task_id,coord_1,coord_2,task_type,duration,profit
81,30.3935,82.3721,9,17.0,8.0
82,21.6737,89.9845,9,21.0,5.0
83,12.0026,110.7242,10,24.0,7.0
84,39.0004,74.7506,9,26.0,6.0
85,22.0512,98.3231,3,22.0,6.0
86,24.4449,88.3328,5,24.0,8.0
87,40.3721,109.4399,5,29.0,8.0
88,32.7421,106.7714,9,15.0,8.0
89,24.7594,129.2621,9,16.0,6.0
90,52.0899,123.9441,8,28.0,8.0
91,8.7084,112.1655,4,17.0,6.0
92,9.291,111.4576,5,27.0,6.0
93,8.8964,110.2839,4,25.0,8.0
94,31.6361,113.7858,2,29.0,8.0
95,10.8576,74.5953,3,17.0,7.0
96,25.1661,92.558,8,18.0,8.0
97,31.9915,95.4452,5,15.0,6.0
98,7.7342,97.5379,3,24.0,6.0
99,50.6942,117.4884,8,25.0,6.0
100,43.6895,86.8117,8,22.0,5.0
101,18.1017,127.1433,3,18.0,6.0
102,7.379,104.0735,2,25.0,7.0
103,42.9927,98.3638,1,18.0,9.0
104,40.1921,109.3489,9,20.0,6.0
105,11.1878,74.1379,2,26.0,9.0
106,23.7839,93.5451,4,28.0,8.0
107,13.6563,124.0933,10,16.0,6.0
108,36.8721,81.9116,2,24.0,5.0
109,31.8396,116.7364,3,17.0,5.0
110,29.5576,104.3063,10,27.0,7.0
111,13.3987,126.2618,10,17.0,9.0
112,17.1534,82.449,1,19.0,5.0
113,40.2581,111.4074,8,28.0,7.0
114,50.4149,91.3245,8,27.0,8.0
115,32.7657,130.8686,2,17.0,5.0
116,24.7408,125.6086,6,23.0,5.0
117,47.6953,101.7539,8,21.0,8.0
118,19.2715,115.1862,8,16.0,6.0
119,28.9979,125.47,10,23.0,7.0
120,49.8334,122.7784,5,23.0,6.0
121,14.2872,115.0611,10,18.0,6.0
122,15.1749,116.4891,4,15.0,7.0
123,23.3129,109.1436,7,18.0,6.0
124,16.2965,85.9695,9,16.0,9.0
125,15.2598,84.2539,5,21.0,8.0
126,39.0408,95.7656,7,26.0,8.0
127,33.2588,90.8538,6,17.0,5.0
128,12.6444,87.4978,6,16.0,6.0
129,33.0306,113.3484,6,24.0,8.0
130,48.8783,111.8496,6,19.0,7.0
131,39.0255,116.0375,2,26.0,9.0
132,4.909,87.4141,8,22.0,8.0
133,46.2036,131.311,7,20.0,9.0
134,8.4347,99.2971,10,17.0,8.0
135,4.215,80.2085,7,25.0,6.0
136,31.6361,105.6743,9,25.0,6.0
137,6.6661,76.8311,7,18.0,7.0
138,47.3942,105.0078,9,18.0,6.0
139,50.6326,116.037,6,20.0,8.0
140,34.4381,90.8017,7,26.0,8.0
141,26.964,103.6776,4,24.0,9.0
142,33.0184,132.6061,2,21.0,5.0
143,27.6803,105.1154,2,19.0,5.0
144,43.011,118.1793,7,28.0,5.0
145,31.7616,84.5054,2,26.0,5.0
146,18.3509,117.7706,8,15.0,8.0
147,16.8014,120.3078,3,29.0,9.0
148,31.1015,100.4015,3,20.0,6.0
149,47.7224,77.8144,3,18.0,6.0
150,23.8698,97.0071,1,20.0,5.0
151,46.7887,95.7235,9,26.0,8.0
152,17.3762,118.2929,9,21.0,5.0
153,45.7095,131.8257,9,26.0,9.0
154,38.2572,108.2256,9,22.0,9.0
155,20.1764,96.1191,1,24.0,8.0
156,27.7496,132.4009,3,22.0,5.0
157,48.3449,97.356,4,28.0,9.0
158,47.8652,76.1071,4,19.0,9.0
159,43.3574,75.1036,10,18.0,7.0
160,48.701,90.8622,5,21.0,6.0
161,44.5151,126.5655,4,22.0,5.0
162,27.5228,117.7494,5,29.0,7.0
163,17.8754,87.3977,4,18.0,9.0
164,25.4128,77.4369,10,29.0,7.0
165,35.6679,90.0786,10,22.0,9.0
166,18.4233,81.3146,3,18.0,6.0
167,12.8644,108.3419,4,17.0,9.0
168,3.707,126.4217,5,27.0,6.0
169,10.574,77.047,9,28.0,8.0
170,31.3592,119.1809,7,21.0,7.0
171,45.0035,93.7526,10,29.0,7.0
172,30.283,95.3835,7,24.0,9.0
173,20.594,104.9359,2,24.0,5.0
174,38.4238,79.2559,2,21.0,6.0
175,30.8947,86.9023,10,24.0,7.0
176,32.2954,97.6748,9,27.0,6.0
177,29.9393,114.9937,7,26.0,6.0
178,45.5706,110.2331,5,25.0,5.0
179,35.054,89.676,10,15.0,5.0
180,33.9608,98.3536,6,26.0,7.0
181,26.146,93.1851,10,16.0,7.0
182,33.4183,116.6988,5,21.0,8.0
183,9.7206,103.8319,1,19.0,5.0
184,35.5993,119.7535,7,19.0,8.0
185,7.3962,95.9695,3,19.0,6.0
186,16.9981,86.1131,4,22.0,5.0
187,11.1674,112.856,2,19.0,6.0
188,13.1184,108.2027,3,18.0,9.0
189,9.1549,85.4064,9,16.0,5.0
190,9.3608,129.6779,9,27.0,7.0
191,44.9995,82.1484,9,16.0,6.0
192,7.0047,76.8697,9,25.0,6.0
193,22.4907,88.422,2,20.0,7.0
194,26.5073,84.1187,10,29.0,9.0
195,6.2637,105.5211,5,19.0,9.0
196,47.0576,88.7294,2,17.0,7.0
197,19.7665,94.9917,2,29.0,5.0
198,3.5438,107.8681,4,16.0,7.0
199,9.8936,124.7271,2,15.0,9.0
200,46.3033,122.3068,5,25.0,5.0
201,50.0953,131.4948,4,28.0,5.0
202,17.8986,124.0266,9,19.0,5.0
203,43.8968,125.1426,10,17.0,5.0
204,4.1643,89.9705,8,18.0,5.0
205,47.4505,79.5368,10,21.0,9.0
206,13.1578,104.0222,4,21.0,6.0
207,5.9686,105.8794,3,15.0,6.0
208,21.0207,101.2358,3,28.0,6.0
209,11.0216,91.4592,1,29.0,7.0
210,16.4414,116.4174,4,29.0,5.0
211,32.1612,108.4982,5,24.0,6.0
212,44.6479,105.4696,5,15.0,8.0
213,42.0468,96.3812,7,28.0,9.0
214,16.4973,122.7125,9,28.0,9.0
215,30.6345,94.5346,5,28.0,9.0
216,32.0678,80.7651,8,27.0,7.0
217,26.9766,104.6737,1,21.0,9.0
218,26.3868,126.1627,8,26.0,9.0
219,43.9627,97.3484,5,17.0,8.0
220,41.5373,95.7658,3,17.0,8.0
221,25.0144,123.3328,1,17.0,8.0
222,14.2157,115.4612,9,24.0,7.0
223,38.177,114.8143,9,23.0,8.0
224,15.6521,131.7246,2,15.0,5.0
225,22.1951,74.9407,5,16.0,6.0
226,10.3442,83.577,7,17.0,8.0
227,13.0963,130.4463,10,17.0,7.0
228,35.0327,93.4064,6,26.0,5.0
229,41.0024,86.2009,5,19.0,9.0
230,9.1175,124.909,7,22.0,8.0
231,42.6001,94.3222,1,16.0,6.0
232,23.3971,118.8728,7,26.0,5.0
233,5.4015,106.8656,8,29.0,7.0
234,40.3051,106.303,7,15.0,5.0
235,48.6467,84.1945,5,15.0,8.0
236,11.1943,116.8143,7,16.0,8.0
237,17.0867,114.6903,5,22.0,8.0
238,45.3278,126.2165,2,27.0,9.0
239,46.8054,106.129,2,26.0,6.0
240,12.7811,89.4717,5,26.0,6.0
241,31.365,121.6936,10,20.0,5.0
242,33.2713,93.8236,2,21.0,8.0
243,36.8852,111.3185,5,16.0,7.0
244,20.6596,75.1532,5,18.0,6.0
245,45.958,114.7741,9,18.0,9.0
246,21.0393,97.0836,7,26.0,5.0
247,47.4679,129.5653,5,27.0,8.0
248,26.5087,91.884,10,20.0,7.0
249,27.9748,99.1707,6,18.0,6.0
250,14.8733,100.9622,6,19.0,9.0
251,10.9867,74.6354,1,21.0,7.0
252,46.5533,108.5126,1,22.0,7.0
253,13.2016,109.7785,8,18.0,5.0
254,39.7474,121.0666,6,20.0,7.0
255,4.923,111.2052,10,24.0,8.0
256,24.1491,100.669,4,28.0,6.0
257,47.7374,81.0256,4,28.0,5.0
258,46.105,101.9457,4,20.0,8.0
259,46.9148,123.6444,1,28.0,9.0
260,47.326,83.2858,4,16.0,8.0
261,24.8177,80.7931,8,25.0,9.0
262,29.1491,95.1284,1,25.0,5.0
263,23.4957,116.0093,7,16.0,5.0
264,6.5136,114.5993,9,17.0,9.0
265,15.626,99.3071,8,25.0,7.0
266,12.7193,118.4689,2,27.0,6.0
267,15.5776,96.1663,5,16.0,8.0
268,41.2432,100.6924,10,16.0,5.0
269,27.6647,119.033,8,18.0,9.0
270,11.0737,119.12,7,25.0,9.0
271,12.66,73.73,4,18.0,5.0
272,52.8951,100.0582,6,16.0,8.0
273,41.2583,106.034,9,20.0,8.0
274,4.1905,108.1886,5,21.0,6.0
275,33.4366,108.9088,1,16.0,5.0
276,27.2652,87.1997,3,25.0,9.0
277,24.286,74.6398,10,27.0,5.0
278,14.9693,83.0288,3,16.0,5.0
279,18.6947,93.0197,10,20.0,6.0
280,50.1364,98.1466,1,22.0,7.0
281,31.7498,91.5562,7,22.0,9.0
282,32.736,127.9793,7,17.0,8.0
283,41.062,118.573,1,18.0,8.0
284,39.8918,116.1207,5,19.0,7.0
285,45.8332,100.7813,2,20.0,6.0
286,16.7535,86.0276,8,28.0,5.0
287,6.3097,119.0952,4,16.0,6.0
288,8.8225,103.5947,4,29.0,6.0
289,19.1532,74.3979,7,20.0,5.0
290,30.7172,79.5381,2,24.0,8.0
291,14.2025,80.8225,3,29.0,6.0
292,8.5988,129.3496,8,18.0,5.0
293,21.8796,75.1727,5,16.0,7.0
294,52.6494,111.2461,10,29.0,6.0
295,14.3963,120.0487,4,28.0,9.0
296,44.6682,79.1159,9,19.0,5.0
297,11.3051,108.9648,3,16.0,8.0
298,49.791,120.9366,1,25.0,7.0
299,11.8644,89.0843,3,27.0,9.0
300,17.3426,129.3255,3,28.0,5.0
301,48.8454,83.2067,2,18.0,7.0
302,24.9952,85.1202,1,16.0,7.0
303,3.5022,110.015,10,17.0,9.0
304,41.9089,129.9925,3,19.0,6.0
305,12.7022,127.3492,1,21.0,5.0
306,50.9927,131.3118,2,29.0,7.0
307,47.7303,85.0845,6,18.0,9.0
308,52.7995,95.2292,4,23.0,8.0
309,39.6908,114.3498,7,17.0,7.0
310,31.0185,80.534,3,28.0,8.0
311,19.8488,111.1334,5,22.0,5.0
312,3.5545,118.3845,10,16.0,6.0
313,26.402,85.6038,1,22.0,9.0
314,43.4318,95.0388,1,18.0,7.0
315,23.3845,94.1078,3,23.0,8.0
316,28.244,115.5377,4,27.0,9.0
317,44.7144,76.6647,6,19.0,5.0
318,15.9525,114.0223,3,18.0,9.0
319,14.9791,89.0481,3,18.0,8.0
320,29.1876,83.6164,2,18.0,7.0
321,12.6529,126.9483,5,19.0,7.0
322,52.259,76.8189,1,26.0,8.0
323,18.1064,129.4322,5,18.0,8.0
324,23.3481,126.803,3,20.0,8.0
325,9.2465,82.0566,8,19.0,6.0
326,10.0111,79.8251,1,28.0,7.0
327,19.397,101.6783,8,18.0,7.0
328,49.7575,117.8763,4,28.0,5.0
329,12.7701,127.6587,3,22.0,7.0
330,17.9523,75.2516,10,21.0,6.0
331,34.3518,119.7085,8,22.0,8.0
332,5.1057,108.9744,4,15.0,6.0
333,46.5714,80.9706,10,17.0,9.0
334,44.2078,114.387,2,27.0,7.0
335,35.9512,73.0072,4,20.0,7.0
336,13.6976,112.7327,6,27.0,6.0
337,8.1348,113.0731,8,23.0,9.0
338,30.4732,131.8561,2,21.0,5.0
339,19.7788,117.381,4,22.0,5.0
340,6.1279,115.8054,4,23.0,6.0
341,33.4631,87.1878,2,15.0,5.0
342,34.3458,98.0599,2,15.0,6.0
343,21.9951,117.5523,2,25.0,8.0
344,13.1772,108.2346,9,20.0,8.0
345,45.1611,86.829,7,25.0,5.0
346,48.967,102.8807,10,18.0,5.0
347,28.0265,80.157,6,23.0,5.0
348,46.3116,111.364,2,22.0,8.0
349,9.59,131.267,6,18.0,5.0
350,32.652,75.741,10,27.0,6.0
351,26.7658,92.692,2,26.0,8.0
352,21.939,105.7007,4,29.0,5.0
353,9.4452,82.5174,2,28.0,8.0
354,16.0309,83.2983,7,23.0,7.0
355,31.2072,79.3657,10,25.0,6.0
356,46.6053,132.0622,5,25.0,5.0
357,46.6829,113.0304,4,29.0,9.0
358,11.6166,95.0412,1,28.0,9.0
359,19.0611,114.7367,8,21.0,7.0
360,51.6589,77.3926,4,23.0,6.0
361,24.07,102.9677,7,19.0,6.0
362,21.461,112.0895,7,22.0,6.0
363,22.7205,124.4715,5,27.0,8.0
364,26.0865,83.0896,4,29.0,8.0
365,47.6633,89.7968,5,25.0,9.0
366,46.4266,115.2536,7,17.0,9.0
367,42.9447,99.1443,6,19.0,7.0
368,21.7098,96.619,10,25.0,6.0
369,29.042,125.712,7,25.0,6.0
370,26.1681,126.0245,4,25.0,6.0
371,43.2509,79.9273,10,28.0,9.0
372,10.0727,119.666,8,21.0,8.0
373,36.2497,102.9293,8,24.0,8.0
374,50.9336,107.2133,7,20.0,8.0
375,6.404,101.7593,10,24.0,9.0
376,3.7366,108.54,10,20.0,7.0
377,52.2395,132.3702,2,29.0,9.0
378,37.172,105.6519,7,19.0,8.0
379,32.8215,129.5358,9,15.0,7.0
380,4.1009,88.2307,1,29.0,8.0
381,47.657,103.6976,4,29.0,6.0
382,19.2847,102.4139,9,28.0,5.0
383,30.4561,98.767,8,29.0,7.0
384,36.7745,106.5624,8,25.0,5.0
385,23.7236,87.9789,10,25.0,9.0
386,9.2909,99.7824,4,15.0,9.0
387,41.0444,109.4109,9,24.0,5.0
388,26.6582,132.4715,3,24.0,5.0
389,12.6604,111.3148,4,18.0,9.0
390,11.349,131.3349,3,23.0,9.0
391,26.1323,106.3619,4,29.0,8.0
392,35.1746,119.8221,10,16.0,9.0
393,46.9661,100.5075,8,28.0,5.0
394,50.1137,121.1355,1,28.0,5.0
395,37.2149,126.7914,3,24.0,8.0
396,41.7946,132.0717,8,28.0,8.0
397,10.6784,126.2163,2,17.0,8.0
398,13.2428,110.5935,5,28.0,5.0
399,37.6397,125.8008,7,25.0,6.0
400,39.7375,115.7625,5,16.0,9.0
401,21.2361,79.0906,4,20.0,7.0
402,31.3062,127.9554,7,20.0,9.0
403,35.9482,127.3483,2,22.0,8.0
404,52.6192,88.9502,6,19.0,8.0
405,18.7858,128.6429,9,26.0,7.0
406,43.2143,83.2048,6,19.0,5.0
407,6.1592,126.116,1,15.0,6.0
408,5.603,103.7073,9,24.0,5.0
409,17.4467,89.8134,9,28.0,9.0
410,42.3495,95.5486,10,29.0,8.0
411,26.4457,99.1538,5,20.0,5.0
412,24.8671,94.7454,1,27.0,9.0
413,22.8022,108.4099,9,18.0,9.0
414,41.6848,124.8795,2,18.0,9.0
415,27.0297,110.8742,6,19.0,9.0
416,4.7746,74.7527,6,26.0,7.0
417,24.4238,85.41,9,24.0,8.0
418,34.3643,104.4951,6,15.0,6.0
419,37.4818,113.5108,4,24.0,5.0
420,37.9384,77.5557,5,29.0,9.0
421,49.1166,81.4419,3,15.0,5.0
422,44.8838,82.7054,1,22.0,7.0
423,23.4065,106.7954,10,19.0,5.0
424,12.4604,132.3384,5,23.0,6.0
425,15.4389,123.3104,6,29.0,7.0
426,43.2707,130.9794,9,16.0,7.0
427,50.9782,77.0137,9,29.0,6.0
428,17.3889,84.8978,9,21.0,8.0
429,26.2765,75.5595,8,23.0,6.0
430,9.319,96.4203,10,22.0,8.0
431,38.4897,103.8484,3,23.0,6.0
432,7.1913,82.1508,10,21.0,6.0
433,46.5676,75.8912,3,16.0,8.0
434,20.0618,107.5279,1,29.0,6.0
435,52.5456,107.4772,2,29.0,8.0
436,13.306,90.8718,1,25.0,8.0
437,23.7538,101.185,8,20.0,5.0
438,25.2712,101.1092,2,25.0,6.0
439,9.7632,119.3992,8,16.0,7.0
440,23.8672,131.4224,9,28.0,6.0
441,30.5457,99.6508,7,18.0,8.0
442,9.7587,107.5553,3,29.0,6.0
443,42.2981,98.4746,8,27.0,8.0
444,23.0801,113.8935,8,28.0,7.0
445,46.6374,126.8672,6,23.0,7.0
446,13.8796,102.9411,10,22.0,8.0
447,14.6207,97.7206,7,22.0,9.0
448,51.5448,88.7501,2,26.0,9.0
449,46.4751,102.9835,10,21.0,8.0
450,38.5344,131.1332,1,21.0,8.0
451,39.7892,75.5495,5,20.0,8.0
452,35.6564,125.3443,8,25.0,8.0
453,34.8078,75.8648,1,18.0,8.0
454,21.6975,128.7868,6,27.0,7.0
455,9.9551,129.1615,9,16.0,7.0
456,21.6511,102.6693,8,29.0,7.0
457,15.4353,75.4275,3,28.0,6.0
458,12.4961,76.6013,9,27.0,6.0
459,7.9245,105.9632,6,16.0,8.0
460,44.0878,90.8617,4,26.0,5.0
461,42.0454,82.7929,7,15.0,8.0
462,42.988,130.8612,4,27.0,9.0
463,10.932,128.0099,4,18.0,6.0
464,32.7849,80.8701,9,28.0,8.0
465,18.6965,78.1862,4,23.0,9.0
466,32.4857,122.2601,8,19.0,5.0
467,6.7664,117.831,9,27.0,9.0
468,7.2745,74.6887,5,16.0,9.0
469,14.2784,88.3689,1,28.0,9.0
470,12.083,92.2707,4,26.0,9.0
471,37.5294,97.0651,8,29.0,8.0
472,37.7236,109.4363,4,16.0,5.0
473,51.9378,113.3336,8,24.0,5.0
474,23.5728,76.1014,4,20.0,9.0
475,31.3777,132.918,8,28.0,8.0
476,5.8891,83.9414,2,25.0,7.0
477,16.4268,76.3955,6,19.0,7.0
478,36.7122,119.3963,2,16.0,7.0
479,26.9109,129.6647,9,16.0,6.0
480,30.667,112.0477,2,27.0,7.0
481,9.4984,129.556,10,28.0,6.0
482,37.5978,102.2611,2,19.0,8.0
483,28.6057,128.5026,3,22.0,7.0
484,49.1082,93.865,5,17.0,9.0
485,34.9093,129.4683,7,27.0,5.0
486,34.1571,128.2648,3,24.0,7.0
487,23.3493,92.6268,6,16.0,8.0
488,19.2968,81.6284,5,16.0,6.0
489,12.3279,102.3944,6,21.0,6.0
490,30.6588,98.8141,3,23.0,8.0
491,13.2796,102.4042,2,15.0,9.0
492,12.4416,78.5381,4,27.0,9.0
493,41.5437,122.5001,6,25.0,5.0
494,12.25,121.9508,9,28.0,5.0
495,41.9179,88.483,2,28.0,6.0
496,10.414,101.4936,5,23.0,8.0
497,12.6454,94.0664,8,28.0,7.0
498,48.8459,92.2519,4,17.0,6.0
499,14.6817,89.6876,3,16.0,8.0
500,21.0779,120.5802,8,20.0,7.0
501,39.8665,105.2826,2,22.0,8.0
502,50.3771,108.2578,5,24.0,7.0
503,38.6969,103.403,2,16.0,6.0
504,23.9884,129.9443,4,19.0,8.0
505,46.2068,112.1946,10,23.0,9.0
506,28.0115,81.9087,10,18.0,8.0
507,20.7638,78.7613,1,17.0,8.0
508,35.7432,125.2766,10,18.0,5.0
509,19.4643,112.3435,5,24.0,5.0
510,39.3458,83.029,6,27.0,6.0
511,23.6243,103.0384,4,24.0,7.0
512,7.2043,130.5074,3,24.0,8.0
513,42.9531,95.8168,10,15.0,7.0
514,33.8958,92.756,9,21.0,6.0
515,30.4246,116.3123,8,19.0,6.0
516,13.4205,132.8412,7,21.0,6.0
517,19.654,92.0534,2,28.0,6.0
518,45.7318,100.1906,7,25.0,7.0
519,37.8204,88.1794,9,22.0,5.0
520,50.4504,108.6809,7,18.0,6.0
521,22.8825,115.2083,9,22.0,8.0
522,37.5308,85.5551,8,19.0,9.0
523,7.3366,104.8222,1,19.0,7.0
524,27.0753,102.8637,6,26.0,8.0
525,11.237,110.2171,10,15.0,7.0
526,17.7751,87.3406,1,17.0,8.0
527,33.6865,119.1913,7,16.0,7.0
528,34.4805,121.0684,8,19.0,7.0
529,35.2693,81.5531,10,27.0,6.0
530,11.3019,131.8948,8,28.0,7.0
531,25.5639,122.2295,2,21.0,6.0
532,41.8683,111.6295,8,16.0,7.0
533,25.5803,73.9303,5,23.0,5.0
534,18.8439,99.8773,5,27.0,8.0
535,37.0183,86.4731,10,18.0,8.0
536,4.1094,119.164,4,25.0,8.0
537,18.696,92.3807,9,24.0,8.0
538,42.6619,91.2945,3,25.0,8.0
539,52.2892,116.1501,1,25.0,5.0
540,34.494,106.5645,6,24.0,9.0
541,38.9042,82.6179,5,16.0,7.0
542,14.3364,106.8643,5,25.0,5.0
543,3.3983,130.2011,8,21.0,8.0
544,9.4297,93.9488,2,29.0,9.0
545,3.5984,118.6012,7,16.0,8.0
546,51.0598,105.5037,10,18.0,6.0
547,26.139,79.9143,7,26.0,5.0
548,10.6811,84.6432,2,16.0,5.0
549,14.4416,110.6379,10,23.0,5.0
550,4.6216,89.6989,10,29.0,9.0
551,17.0367,107.8305,4,25.0,6.0
552,50.9032,76.428,5,20.0,8.0
553,37.2499,94.1903,5,21.0,7.0
554,47.6364,85.6556,3,19.0,8.0
555,49.7271,89.172,1,27.0,5.0
556,22.2336,82.6455,4,16.0,8.0
557,37.1441,108.7768,10,19.0,9.0
558,47.1136,99.8627,4,21.0,8.0
559,7.8245,123.9806,2,21.0,8.0
560,46.783,85.8043,3,17.0,8.0
561,44.0753,73.1277,2,20.0,9.0
562,3.5601,118.7788,5,24.0,9.0
563,42.8652,130.7358,1,23.0,8.0
564,7.4359,74.6477,8,23.0,5.0
565,25.2508,120.3194,4,23.0,7.0
566,7.2433,122.3084,10,17.0,8.0
567,11.5633,131.4548,6,20.0,8.0
568,37.0376,88.1984,2,21.0,7.0
569,8.9646,120.0074,4,22.0,8.0
570,9.7113,90.7234,4,26.0,9.0
571,45.4099,113.0928,3,17.0,6.0
572,4.6425,98.5678,7,28.0,9.0
573,12.4697,110.509,4,29.0,6.0
574,44.1529,110.7188,10,27.0,8.0
575,44.7706,107.8942,2,17.0,8.0
576,36.078,90.2492,3,29.0,5.0
577,42.4738,78.0125,8,18.0,7.0
578,28.1526,121.3176,7,29.0,5.0
579,15.7312,93.1586,1,22.0,5.0
580,27.7071,122.4463,2,16.0,8.0
581,28.2789,98.7657,6,16.0,8.0
582,16.3315,104.8744,4,23.0,5.0
583,40.2681,101.2305,10,28.0,5.0
584,8.2927,95.0936,6,21.0,8.0
585,3.8882,114.4908,5,27.0,7.0
586,27.9717,79.3767,9,16.0,7.0
587,44.8727,84.041,8,18.0,7.0
588,21.0024,130.229,3,22.0,5.0
589,51.5906,89.1945,5,26.0,5.0
590,42.2058,100.8854,4,19.0,7.0
591,9.2957,94.6008,1,20.0,6.0
592,43.7033,108.7025,6,23.0,9.0
593,11.0175,98.6126,9,16.0,6.0
594,31.0673,86.6032,2,20.0,9.0
595,10.6018,125.4502,3,20.0,6.0
596,40.3928,127.3231,5,26.0,6.0
597,4.7339,122.5958,1,24.0,6.0
598,26.872,121.183,7,29.0,9.0
599,41.2503,94.8737,5,23.0,6.0
600,30.2468,83.4098,3,20.0,9.0
601,30.8698,77.9906,8,20.0,6.0
602,15.5873,74.0166,10,16.0,9.0
603,48.434,120.8223,8,20.0,9.0
604,19.6877,119.1389,9,26.0,8.0
605,40.9148,90.3564,7,21.0,7.0
606,42.3737,89.7736,5,16.0,5.0
607,31.7179,104.1355,9,28.0,7.0
608,50.5751,101.3868,6,21.0,7.0
609,26.0248,117.161,4,15.0,5.0
610,51.3984,132.5842,6,26.0,7.0
611,41.7977,98.639,10,24.0,5.0
612,16.4061,112.1516,1,28.0,8.0
613,51.6093,128.2058,2,15.0,9.0
614,22.4878,125.6609,3,28.0,6.0
615,46.032,92.888,9,19.0,7.0
616,4.114,86.4694,3,19.0,9.0
617,42.7203,103.3059,5,25.0,5.0
618,10.3521,127.4027,2,25.0,7.0
619,17.9487,108.429,3,25.0,6.0
620,30.02,117.0818,5,16.0,9.0
621,7.5143,77.6786,2,22.0,7.0
622,25.2244,78.68,1,18.0,9.0
623,5.1816,95.9173,10,29.0,6.0
624,26.3543,86.7608,4,27.0,9.0
625,27.1522,82.4005,1,21.0,5.0
626,16.5079,112.1947,6,16.0,9.0
627,17.3791,81.6176,7,19.0,8.0
628,38.8214,74.7327,5,17.0,5.0
629,5.6188,114.7042,7,26.0,7.0
630,48.851,110.9223,3,21.0,9.0
631,18.5526,126.0777,10,18.0,9.0
632,49.6806,109.973,7,21.0,9.0
633,42.5622,74.5788,8,18.0,6.0
634,48.0003,76.2979,7,17.0,9.0
635,24.9104,76.3645,7,26.0,6.0
636,42.3987,97.853,1,29.0,9.0
637,34.906,87.472,7,17.0,5.0
638,23.1477,129.0336,4,21.0,5.0
639,8.0106,108.8267,5,18.0,6.0
