task_id,coord_1,coord_2,task_type,duration,profit
132,25.2411,-107.1925,4,22.0,8.0
133,-3.8624,-38.6681,1,27.0,7.0
134,43.0544,100.2791,1,21.0,9.0
135,-10.5163,176.088,2,28.0,7.0
136,-34.977,88.9103,3,23.0,8.0
137,5.5278,-13.1296,2,18.0,7.0
138,-17.0785,53.1382,5,21.0,9.0
139,-24.8803,4.4993,1,27.0,9.0
140,-25.3489,138.2139,3,28.0,9.0
141,25.4438,158.2703,9,17.0,5.0
142,31.6277,-116.9858,6,22.0,5.0
143,52.0619,58.2334,2,28.0,8.0
144,-52.9965,-127.1053,5,20.0,9.0
145,-25.5918,-54.7918,7,22.0,9.0
146,41.1589,-125.9355,9,29.0,6.0
147,-22.6733,135.5418,1,24.0,8.0
148,11.926,-63.7532,5,15.0,9.0
149,-35.6327,-116.1021,7,21.0,8.0
150,10.9732,41.6302,1,18.0,7.0
151,-40.9235,15.7522,3,28.0,6.0
152,-11.4231,-24.1445,6,17.0,6.0
153,15.7087,-114.0961,7,18.0,5.0
154,-40.8476,-173.054,10,16.0,6.0
155,18.7753,-144.0399,9,21.0,6.0
156,-44.4062,159.5367,6,26.0,9.0
157,-24.0989,160.7432,3,23.0,9.0
158,25.6886,168.6437,10,21.0,6.0
159,-33.9648,-118.811,1,25.0,6.0
160,50.9623,152.276,1,20.0,9.0
161,8.928,2.1744,10,29.0,7.0
162,-51.5117,-138.4404,7,24.0,8.0
163,-5.3978,60.4373,5,17.0,5.0
164,21.3788,44.907,5,19.0,5.0
165,-37.5038,29.6438,2,28.0,6.0
166,0.7585,-45.0903,7,18.0,6.0
167,-36.243,17.4477,6,28.0,5.0
168,28.2609,170.2417,7,29.0,6.0
169,13.4516,-52.1088,9,26.0,8.0
170,1.2398,174.8359,6,25.0,8.0
171,-15.2603,34.2167,4,19.0,8.0
172,-52.8005,40.234,8,26.0,9.0
173,14.7649,143.6526,2,20.0,5.0
174,42.4649,85.9692,4,16.0,6.0
175,24.2521,52.8587,7,15.0,6.0
176,30.8393,116.0092,6,17.0,8.0
177,2.2791,71.3926,2,21.0,9.0
178,6.682,-85.8611,2,18.0,6.0
179,-36.5858,-102.118,7,16.0,6.0
180,24.1539,-173.6899,3,24.0,6.0
181,28.9267,131.5987,7,19.0,5.0
182,22.1757,29.429,6,16.0,5.0
183,-33.9587,-20.9021,10,16.0,8.0
184,46.7437,-11.7978,6,20.0,9.0
185,14.7462,-6.3514,8,27.0,8.0
186,1.3201,27.2423,6,27.0,9.0
187,28.9814,-111.1964,9,26.0,9.0
188,16.5306,-42.6207,4,19.0,6.0
189,51.0168,-110.1374,5,16.0,6.0
190,22.5687,-139.3455,6,19.0,8.0
191,-25.3724,49.5333,4,25.0,8.0
192,-22.2032,-161.4827,1,24.0,8.0
193,-38.8456,100.1983,1,16.0,6.0
194,51.7824,58.9653,2,16.0,6.0
195,6.2931,-122.6398,10,15.0,7.0
196,-5.8245,-49.6421,8,22.0,5.0
197,-10.6504,-90.2482,8,17.0,8.0
198,-38.6034,-1.0389,6,17.0,9.0
199,11.0783,85.518,1,25.0,6.0
200,-31.486,-144.984,4,26.0,5.0
201,-47.7933,179.7695,6,29.0,8.0
202,-42.2617,45.5591,8,18.0,9.0
203,45.4136,27.369,6,22.0,9.0
204,40.7275,36.5502,7,21.0,8.0
205,-0.9117,2.7289,1,17.0,6.0
206,34.1129,-10.9757,4,25.0,5.0
207,-16.1347,25.0112,6,19.0,8.0
208,-10.5825,-79.6774,8,22.0,9.0
209,0.9819,-87.2701,5,19.0,6.0
210,-49.9804,-86.8749,2,27.0,8.0
211,10.752,58.7484,5,15.0,5.0
212,4.4032,126.519,1,25.0,6.0
213,13.97,146.8695,10,17.0,6.0
214,-14.9508,-91.6419,3,27.0,5.0
215,11.1881,-135.3481,3,22.0,6.0
216,-28.2155,-113.4535,6,26.0,5.0
217,6.6927,37.7412,3,16.0,8.0
218,19.5672,20.3523,10,18.0,8.0
219,5.1647,23.4833,3,16.0,9.0
220,10.737,-135.5707,9,16.0,5.0
221,30.0031,-26.6179,9,26.0,6.0
222,-2.3955,-128.4177,9,25.0,7.0
223,-15.191,-147.5865,8,24.0,5.0
224,-50.1427,109.7753,4,22.0,6.0
225,32.0566,-179.4168,6,18.0,9.0
226,-48.7265,-171.7052,8,22.0,7.0
227,-41.2975,-140.3579,10,24.0,6.0
228,-38.4698,115.7405,6,26.0,8.0
229,4.379,135.5949,6,25.0,9.0
230,-4.3793,157.9971,9,15.0,8.0
231,31.4143,46.699,8,27.0,8.0
232,29.8313,-103.6259,1,28.0,8.0
233,-4.8379,39.8951,9,17.0,7.0
234,-26.8635,-5.8332,7,20.0,7.0
235,-31.2218,-165.353,3,25.0,8.0
236,45.1314,-73.5224,1,20.0,5.0
237,-42.2478,-178.4743,3,28.0,8.0
238,-2.0477,-72.2441,2,29.0,6.0
239,45.0422,150.2062,8,17.0,9.0
240,45.6321,77.3977,1,16.0,5.0
241,50.3382,31.8513,6,21.0,6.0
242,27.1016,150.1754,6,15.0,8.0
243,-1.5204,116.36,1,28.0,6.0
244,-5.2871,72.7938,8,21.0,7.0
245,47.4084,-5.053,3,16.0,9.0
246,-22.4492,139.3952,4,26.0,8.0
247,-30.6579,-115.0601,1,18.0,7.0
248,1.3737,20.2886,3,22.0,5.0
249,6.734,-91.5076,4,20.0,5.0
250,-42.2193,-163.27,3,27.0,6.0
251,-28.8016,-77.8764,7,25.0,9.0
252,-1.1739,1.9044,7,24.0,5.0
253,39.0574,-119.9909,3,20.0,7.0
254,-20.6416,27.3431,9,21.0,5.0
255,41.739,-111.2664,3,19.0,5.0
256,21.3523,-147.2059,7,28.0,7.0
257,-27.3753,-152.9424,2,22.0,5.0
258,45.2724,1.5592,9,19.0,8.0
259,-52.187,161.8414,9,21.0,9.0
260,-10.9354,143.0258,6,28.0,6.0
261,2.7297,39.6694,10,26.0,5.0
262,-49.0398,-179.9011,8,24.0,6.0
263,-10.83,38.2916,10,15.0,9.0
264,31.0905,57.8675,1,18.0,8.0
265,31.8993,-83.6276,10,24.0,6.0
266,47.0857,99.1429,2,21.0,7.0
267,32.2392,-99.2744,3,23.0,8.0
268,13.9443,-68.3682,7,21.0,6.0
269,45.2432,133.9671,9,15.0,9.0
270,-10.4618,158.2785,5,22.0,9.0
271,25.0259,54.574,8,17.0,6.0
272,-25.6466,164.3914,2,22.0,9.0
273,-25.2319,25.4075,8,16.0,5.0
274,-34.5992,-172.9731,2,20.0,6.0
275,-1.7789,-109.9165,5,27.0,9.0
276,45.4535,-86.6332,1,27.0,9.0
277,-52.5185,-87.9358,8,24.0,8.0
278,-36.8298,-166.0581,6,18.0,7.0
279,18.5402,103.1288,5,24.0,8.0
280,-15.2378,92.4435,6,29.0,8.0
281,-12.5308,31.5908,3,19.0,6.0
282,4.3902,108.11,3,19.0,6.0
283,52.862,-131.2193,3,25.0,5.0
284,-52.3397,159.1605,8,19.0,7.0
285,-38.7043,107.8792,10,27.0,9.0
286,20.8554,25.7511,8,18.0,6.0
287,-34.766,-68.8937,7,17.0,7.0
288,-8.8202,164.8102,5,18.0,7.0
289,-15.6622,81.0931,10,28.0,6.0
290,4.177,-145.2219,5,23.0,9.0
291,-9.1018,-27.1414,6,20.0,8.0
292,8.7048,92.1066,1,22.0,8.0
293,49.8079,28.5208,6,29.0,8.0
294,20.1474,-179.7871,1,16.0,8.0
295,-47.8672,69.8275,4,26.0,7.0
296,-9.5817,154.274,7,22.0,6.0
297,10.6152,178.4337,3,20.0,8.0
298,26.2256,147.3645,3,21.0,7.0
299,17.0595,-12.4077,9,24.0,9.0
300,28.94,85.1361,10,17.0,6.0
301,4.1143,-177.6969,8,29.0,7.0
302,23.3379,45.041,5,27.0,5.0
303,16.2797,-95.4757,7,16.0,7.0
304,50.2691,-97.6713,10,18.0,7.0
305,29.7567,20.9817,3,23.0,9.0
306,8.7862,-151.1557,7,27.0,7.0
307,18.3504,87.8853,9,18.0,8.0
308,9.9371,-160.8624,7,27.0,6.0
309,-40.0364,-145.1755,6,20.0,9.0
310,-7.8282,-49.8471,2,17.0,5.0
311,4.6988,11.27,1,26.0,9.0
312,50.9363,-30.022,10,17.0,9.0
313,14.8448,109.6493,10,18.0,5.0
314,43.4023,175.4693,1,21.0,8.0
315,44.6341,-33.8997,4,28.0,9.0
316,19.5029,-119.8121,2,26.0,8.0
317,-29.5366,141.833,3,26.0,7.0
318,-37.968,179.4758,4,18.0,8.0
319,-34.2231,148.4324,7,29.0,6.0
320,-19.3221,135.3288,9,18.0,8.0
321,-6.4941,150.6599,3,21.0,8.0
322,-38.3197,42.1264,1,27.0,9.0
323,33.2143,49.536,3,22.0,7.0
324,26.0829,-176.6066,7,24.0,9.0
325,43.5567,80.6351,9,25.0,5.0
326,-52.071,-25.6596,2,22.0,5.0
327,32.656,165.2192,9,29.0,6.0
328,-20.8976,-11.6115,9,16.0,7.0
329,2.6282,-120.9316,2,21.0,7.0
330,4.1913,-37.8231,9,20.0,8.0
331,-20.3212,-98.5551,2,20.0,9.0
332,22.7633,-111.6583,4,20.0,7.0
333,22.2357,-149.8234,1,27.0,9.0
334,37.5665,55.0319,5,17.0,8.0
335,-23.4982,136.7319,4,17.0,8.0
336,26.1643,-80.2575,4,19.0,5.0
337,12.0658,-165.0327,7,27.0,9.0
338,8.6751,39.4213,6,15.0,9.0
339,-41.0204,-138.9029,2,24.0,6.0
340,-6.2572,-52.897,5,22.0,9.0
341,40.9874,-96.3655,1,24.0,6.0
342,-7.5812,-162.6723,9,25.0,7.0
343,-6.6053,148.6629,7,17.0,9.0
344,17.8286,-92.4207,5,28.0,7.0
345,-27.0409,31.5731,9,17.0,8.0
346,-35.599,-96.1061,3,26.0,5.0
347,-11.2605,106.89,10,19.0,5.0
348,-12.5599,-26.1562,8,23.0,5.0
349,3.573,155.9977,2,22.0,6.0
350,-31.7934,165.3487,7,27.0,9.0
351,-32.0444,-27.3976,9,15.0,5.0
352,-21.3091,-156.0035,8,29.0,5.0
353,-32.2833,-89.7125,7,22.0,8.0
354,14.9215,47.9953,3,29.0,5.0
355,-27.4698,75.5199,1,28.0,6.0
356,-19.9736,-146.8073,4,26.0,5.0
357,-31.285,-26.657,1,28.0,6.0
358,49.8066,87.1608,8,17.0,7.0
359,-19.6255,-5.8581,5,22.0,6.0
360,-23.0116,-16.3309,10,27.0,5.0
361,7.0747,174.1171,1,25.0,9.0
362,-1.2808,4.7847,6,26.0,8.0
363,-31.0825,-76.6855,5,29.0,9.0
364,28.5657,-51.3871,5,16.0,9.0
365,42.2575,-7.8269,3,23.0,8.0
366,27.2551,-104.1307,8,23.0,6.0
367,37.835,-87.3272,1,24.0,9.0
368,-29.5528,72.7454,6,16.0,9.0
369,-4.6022,179.8906,3,20.0,9.0
370,-50.0459,16.6005,3,23.0,9.0
371,45.119,-48.2935,2,28.0,9.0
372,-43.6207,-31.4609,2,16.0,5.0
373,-23.6201,151.9655,9,20.0,8.0
374,47.6305,63.3968,7,29.0,7.0
375,-45.8537,-82.0636,3,18.0,8.0
376,42.2897,-140.8344,8,24.0,6.0
377,-30.6329,62.5212,8,26.0,6.0
378,-0.9453,-46.0342,2,25.0,9.0
379,32.7107,37.3966,5,15.0,5.0
380,3.6524,54.7738,10,24.0,6.0
381,-15.7127,32.6352,4,16.0,7.0
382,16.2822,-143.913,1,17.0,5.0
383,50.8472,101.9168,3,25.0,6.0
384,10.9709,-123.7904,6,16.0,7.0
385,8.185,175.2063,2,16.0,5.0
386,-3.865,-102.7624,5,18.0,8.0
387,-26.8382,-11.2111,3,19.0,5.0
388,12.7579,33.396,5,18.0,5.0
389,-11.5709,-103.3263,5,23.0,8.0
390,-50.2981,137.0293,5,26.0,7.0
391,-12.8982,18.5205,4,15.0,6.0
392,-14.3012,-2.8223,8,15.0,5.0
393,-6.46,125.3521,7,20.0,9.0
394,1.1482,-3.9517,10,24.0,9.0
395,-51.8624,159.2138,10,29.0,5.0
396,-14.3911,-25.9243,8,22.0,8.0
397,8.7875,-24.4709,5,27.0,7.0
398,20.7085,-25.9063,9,16.0,6.0
399,-39.4111,18.2685,1,16.0,7.0
