task_id,coord_1,coord_2,task_type,duration,profit
220,38.7145,118.2756,8,16.0,9.0
221,17.1731,98.9324,3,21.0,9.0
222,8.9806,87.935,8,18.0,6.0
223,7.2024,119.9401,10,20.0,5.0
224,20.1441,84.9554,10,25.0,8.0
225,9.6911,106.1946,2,15.0,6.0
226,35.0666,118.048,7,26.0,8.0
227,43.7104,123.9636,6,25.0,7.0
228,35.3083,125.3112,5,26.0,6.0
229,25.3173,87.7628,10,25.0,9.0
230,8.2713,116.4705,5,29.0,7.0
231,31.7723,120.8338,7,25.0,8.0
232,19.5966,114.4409,8,24.0,8.0
233,51.8493,117.7697,6,19.0,8.0
234,7.907,123.5322,2,29.0,8.0
235,32.5734,128.1405,3,26.0,9.0
236,32.2885,96.0147,8,28.0,6.0
237,23.5531,97.997,1,23.0,6.0
238,33.0713,74.9907,8,26.0,5.0
239,29.7514,118.7586,9,29.0,9.0
240,48.1147,90.2117,10,15.0,8.0
241,44.8118,94.0705,9,25.0,8.0
242,11.9794,108.3739,7,27.0,9.0
243,19.6758,94.0315,6,16.0,7.0
244,43.0573,118.4058,10,29.0,9.0
245,34.7664,130.8363,10,24.0,8.0
246,19.454,73.1184,3,29.0,9.0
247,12.1819,88.9379,3,18.0,9.0
248,21.4849,115.9562,8,26.0,5.0
249,29.3468,109.7396,1,29.0,6.0
250,48.7189,115.108,5,19.0,6.0
251,26.691,123.0695,1,21.0,8.0
252,22.2205,79.3719,1,28.0,8.0
253,33.9034,111.276,2,20.0,6.0
254,39.7485,101.7593,7,19.0,6.0
255,47.1999,129.7207,8,20.0,7.0
256,21.3582,121.1538,10,17.0,7.0
257,27.0648,126.5108,10,21.0,9.0
258,7.609,107.7511,10,25.0,7.0
259,33.5591,130.2937,7,27.0,8.0
260,36.0814,122.7117,10,22.0,9.0
261,50.7549,112.8468,7,21.0,7.0
262,6.6792,114.5023,3,29.0,9.0
263,22.5984,129.261,10,28.0,9.0
264,46.0673,80.4878,7,22.0,5.0
265,35.6432,111.887,3,15.0,6.0
266,16.3585,97.5378,1,27.0,6.0
267,25.4154,132.3437,4,29.0,9.0
268,3.1977,96.7493,10,26.0,9.0
269,40.6955,99.5536,10,20.0,7.0
270,12.3497,74.408,7,26.0,6.0
271,9.236,117.9436,4,25.0,8.0
272,36.9289,124.2035,6,18.0,6.0
273,24.8967,93.8348,6,15.0,9.0
274,43.7922,106.4159,7,17.0,6.0
275,34.6696,113.4803,6,27.0,7.0
276,24.2738,121.9492,2,20.0,6.0
277,22.1598,110.1889,4,17.0,7.0
278,32.0332,90.0481,5,28.0,5.0
279,3.0013,83.6695,3,27.0,7.0
280,48.5228,124.0986,6,19.0,5.0
281,33.6536,127.671,4,21.0,6.0
282,8.6192,125.3274,1,18.0,6.0
283,50.6795,124.6874,5,29.0,7.0
284,9.1906,107.6728,10,16.0,5.0
285,28.37,116.2176,1,18.0,9.0
286,14.1266,81.712,6,19.0,9.0
287,36.4824,107.7199,7,26.0,9.0
288,52.201,120.2987,6,18.0,8.0
289,51.9306,91.1651,7,17.0,6.0
290,12.9864,77.1797,1,18.0,6.0
291,26.4894,88.4237,2,28.0,5.0
292,42.5392,83.288,1,26.0,6.0
293,35.9669,100.2832,8,28.0,8.0
294,35.223,124.2842,4,17.0,5.0
295,31.1245,111.8097,3,17.0,8.0
296,19.8642,115.4018,9,24.0,5.0
297,31.9425,76.5751,4,27.0,7.0
298,33.778,85.1484,7,16.0,9.0
299,33.7525,79.032,6,26.0,9.0
