task_id,coord_1,coord_2,task_type,duration,profit
84,47.3732,100.953,3,27.0,5.0
85,18.5094,106.4127,4,29.0,9.0
86,39.6756,79.3366,10,25.0,7.0
87,35.3778,132.9067,7,28.0,9.0
88,12.139,75.3081,2,24.0,5.0
89,16.8713,73.9519,3,26.0,5.0
90,6.3774,131.2631,10,25.0,8.0
91,36.0419,89.7849,5,15.0,8.0
92,48.5116,95.4396,6,26.0,9.0
93,52.5158,128.5206,8,25.0,5.0
94,29.572,124.194,2,28.0,8.0
95,45.4498,124.7048,1,25.0,9.0
96,17.7161,122.0445,1,29.0,9.0
97,41.123,95.9332,9,15.0,9.0
98,21.3904,129.0659,1,16.0,6.0
99,43.4394,90.5642,2,24.0,6.0
100,20.6041,91.7525,3,24.0,9.0
101,13.7157,77.6523,5,16.0,8.0
102,42.9546,106.2852,7,17.0,8.0
103,7.6412,95.8811,3,26.0,5.0
104,33.4048,126.563,1,26.0,5.0
105,32.8504,118.0469,9,22.0,7.0
106,30.813,87.1967,3,21.0,7.0
107,52.0891,84.6224,8,17.0,7.0
108,37.2461,91.6477,7,21.0,6.0
109,43.6527,117.9455,3,21.0,5.0
110,24.3718,104.2669,2,23.0,6.0
111,25.9683,106.6737,7,22.0,9.0
112,26.1766,106.4477,9,24.0,6.0
113,31.124,82.2013,1,23.0,9.0
114,47.9559,85.1012,3,18.0,7.0
115,17.865,101.4845,4,21.0,9.0
116,45.3959,93.3885,1,20.0,6.0
117,4.7572,114.7022,9,16.0,9.0
118,24.0277,113.707,3,17.0,8.0
119,9.373,114.6615,3,15.0,6.0
120,35.9849,82.3978,7,21.0,9.0
121,14.2875,91.8001,3,17.0,9.0
122,52.2312,82.0779,4,24.0,9.0
123,9.1863,83.3056,10,18.0,7.0
124,46.3722,75.8763,1,25.0,8.0
125,14.0334,73.5162,9,21.0,5.0
126,33.1471,97.5553,3,16.0,6.0
127,37.5644,126.0786,4,22.0,5.0
128,39.0905,106.3535,7,17.0,7.0
129,16.4627,76.8043,3,18.0,8.0
130,50.785,98.7256,1,23.0,6.0
131,33.588,101.7606,8,26.0,5.0
132,13.8574,124.368,10,29.0,8.0
133,31.7684,74.7032,8,20.0,8.0
134,14.9541,112.7896,3,16.0,9.0
135,18.5776,126.7484,3,17.0,6.0
136,10.8631,120.3256,6,25.0,5.0
137,11.7091,124.6913,3,27.0,7.0
138,13.5972,79.5389,8,22.0,5.0
139,46.2839,109.095,4,21.0,8.0
140,15.0434,115.1693,8,24.0,7.0
141,17.6271,91.5381,9,24.0,9.0
142,38.7977,93.2101,5,20.0,7.0
143,24.4194,84.0498,9,27.0,7.0
144,38.6924,83.3962,7,28.0,9.0
145,9.5051,84.6961,1,29.0,7.0
146,38.4984,101.9039,5,20.0,8.0
147,25.7221,84.3108,4,17.0,6.0
148,46.2607,86.3537,10,28.0,5.0
149,46.7555,116.2686,1,29.0,6.0
150,37.0756,117.2942,10,29.0,5.0
151,6.3798,122.1034,1,25.0,7.0
152,7.8803,94.0371,8,16.0,7.0
153,14.7111,130.0987,8,25.0,5.0
154,14.9937,74.4024,4,24.0,7.0
155,27.5643,90.3122,8,28.0,9.0
156,23.4479,84.977,2,24.0,7.0
157,51.5866,105.7707,8,18.0,8.0
158,34.8026,100.9589,3,25.0,7.0
159,28.7298,79.0325,9,20.0,6.0
160,49.1732,73.2888,8,27.0,9.0
161,35.907,79.664,8,21.0,7.0
162,41.953,129.6012,6,28.0,6.0
163,47.8995,116.5963,4,23.0,8.0
164,37.4022,116.2298,8,15.0,9.0
165,41.6947,91.6988,8,16.0,8.0
166,22.5373,129.547,3,24.0,5.0
167,23.2072,94.0362,3,24.0,9.0
168,46.0333,80.3294,1,27.0,5.0
169,37.635,108.714,5,21.0,5.0
170,42.3995,104.9211,10,23.0,7.0
171,13.1484,130.4518,2,29.0,6.0
172,20.3247,132.723,10,26.0,5.0
173,44.8305,92.2554,2,27.0,9.0
174,30.3693,76.8562,10,26.0,8.0
175,31.2944,127.3198,10,28.0,7.0
176,11.933,124.7189,1,28.0,8.0
177,45.9363,96.0872,5,17.0,9.0
178,25.3308,96.3333,1,21.0,9.0
179,46.2641,93.4169,8,24.0,5.0
180,21.5888,120.0737,7,21.0,6.0
181,39.186,120.6052,5,27.0,7.0
182,17.8819,77.0867,6,23.0,5.0
183,27.2256,77.5276,8,16.0,8.0
184,25.5912,82.9628,3,27.0,9.0
185,10.9248,110.6204,5,27.0,9.0
186,14.2803,89.9606,1,27.0,8.0
187,22.7049,97.6505,7,24.0,6.0
188,6.2653,104.4079,8,24.0,7.0
189,21.9251,123.0717,8,18.0,5.0
190,42.4911,86.7494,3,27.0,8.0
191,13.2865,128.8183,2,22.0,9.0
192,7.8357,129.1042,3,28.0,7.0
193,3.748,85.9677,4,26.0,7.0
194,6.6836,99.3827,4,27.0,5.0
195,49.4179,106.2598,2,21.0,5.0
196,19.1985,95.2542,1,26.0,8.0
197,52.8225,98.0237,3,16.0,7.0
198,26.1896,126.8593,5,27.0,9.0
199,9.5118,109.7739,7,16.0,5.0
200,11.1187,75.651,8,26.0,8.0
201,20.5055,94.8864,2,27.0,7.0
202,35.57,102.6812,3,20.0,8.0
203,39.2906,84.1569,10,18.0,6.0
204,32.8949,81.3924,4,18.0,5.0
205,11.8008,110.3902,10,28.0,7.0
206,18.773,98.6,1,19.0,7.0
207,16.9893,110.4297,10,15.0,7.0
208,34.5838,108.8037,10,22.0,6.0
209,51.4553,106.5694,9,16.0,5.0
210,50.2144,96.5206,9,28.0,8.0
211,4.125,122.5808,2,25.0,9.0
212,39.3469,101.897,1,20.0,7.0
213,14.2366,82.9321,10,28.0,9.0
214,8.0992,83.1483,7,25.0,6.0
215,3.0585,111.5767,7,28.0,6.0
216,33.8263,105.3621,10,27.0,7.0
217,49.1725,103.8261,2,23.0,6.0
218,25.672,128.1627,10,17.0,7.0
219,10.503,85.398,2,29.0,6.0
220,43.1785,111.9025,6,19.0,6.0
221,41.7575,113.4038,8,24.0,5.0
222,21.9778,128.0717,2,22.0,9.0
223,12.3785,111.2886,4,27.0,6.0
224,38.5482,110.6279,1,24.0,9.0
225,12.1302,131.2908,3,18.0,5.0
226,42.7268,112.5509,6,23.0,8.0
227,51.4076,88.8529,2,21.0,8.0
228,15.5027,126.7875,4,21.0,5.0
229,29.7789,99.5531,6,19.0,5.0
230,28.5958,94.4528,1,23.0,6.0
231,11.8219,73.854,9,20.0,5.0
232,43.1818,99.7404,7,22.0,7.0
233,39.0186,95.2624,4,27.0,8.0
234,49.1678,83.3555,5,16.0,5.0
235,43.7253,84.7258,8,22.0,6.0
236,40.0026,111.9431,7,16.0,5.0
237,24.8495,77.0025,1,18.0,8.0
238,50.6959,126.7671,10,19.0,5.0
239,43.219,95.9498,6,27.0,8.0
240,11.2268,109.1845,9,23.0,8.0
241,19.9662,88.7331,1,23.0,7.0
242,52.0504,103.4898,1,29.0,7.0
243,10.7292,91.8385,9,21.0,7.0
244,35.6832,82.6984,10,16.0,8.0
245,4.3618,125.5987,5,29.0,7.0
246,24.6005,93.1867,10,25.0,7.0
247,9.8489,76.6783,6,21.0,5.0
248,11.7385,104.128,7,24.0,8.0
249,25.2877,127.7825,10,26.0,6.0
250,27.5202,131.033,4,19.0,9.0
251,3.1448,104.2985,2,27.0,5.0
252,26.1339,91.9604,1,15.0,7.0
253,35.2282,119.5478,7,20.0,9.0
254,7.664,124.0957,8,20.0,9.0
255,9.7432,103.9284,8,20.0,8.0
256,8.7098,77.6537,1,24.0,5.0
257,26.2397,74.6863,5,28.0,7.0
258,33.7668,87.6558,6,18.0,9.0
259,45.9382,101.342,3,15.0,5.0
260,36.4978,103.7992,4,27.0,7.0
261,34.9405,107.1583,3,21.0,5.0
262,27.3712,81.0072,1,15.0,5.0
263,22.2559,112.259,10,29.0,5.0
264,33.823,126.9854,2,29.0,7.0
265,45.4508,108.1444,2,21.0,8.0
266,36.1248,100.764,9,19.0,7.0
267,33.0438,89.0279,4,16.0,9.0
268,47.7744,108.2599,9,26.0,7.0
269,27.0941,85.8952,1,16.0,5.0
270,13.2224,105.3345,9,29.0,9.0
271,41.51,105.9373,8,19.0,7.0
272,5.6534,81.081,5,26.0,6.0
273,4.2346,121.3432,4,23.0,9.0
274,8.8993,105.9722,4,16.0,6.0
275,4.4397,81.2461,3,23.0,7.0
276,34.7048,102.3624,7,21.0,9.0
277,9.1794,104.441,7,21.0,8.0
278,5.596,129.403,6,24.0,6.0
279,41.0402,120.7034,8,22.0,5.0
280,36.8081,111.0904,10,19.0,8.0
281,35.7455,98.3918,8,24.0,8.0
282,34.6382,73.4087,7,27.0,9.0
283,31.1848,116.4085,9,29.0,7.0
284,28.0337,95.2267,3,27.0,6.0
285,11.8968,126.3632,3,26.0,7.0
286,14.6869,109.2995,6,22.0,7.0
287,52.9628,85.3246,10,25.0,5.0
288,38.0196,124.5239,1,27.0,5.0
289,5.2554,77.7058,10,27.0,7.0
290,4.8665,121.92,3,29.0,9.0
291,18.2859,119.9225,5,15.0,6.0
292,41.2762,113.7417,6,17.0,5.0
293,4.3886,105.175,5,20.0,9.0
294,20.9143,132.8003,9,28.0,7.0
295,35.0971,106.3071,6,27.0,6.0
296,7.9752,75.6081,3,17.0,6.0
297,23.9202,110.3818,5,24.0,9.0
298,13.8607,81.8183,7,19.0,7.0
299,4.0682,113.7613,3,25.0,7.0
300,28.443,114.3448,10,29.0,8.0
301,5.0329,128.8915,9,21.0,6.0
302,40.5299,130.8004,9,26.0,5.0
303,39.1027,102.6573,5,28.0,8.0
304,23.2371,127.6131,1,21.0,6.0
305,13.5657,113.0316,6,19.0,6.0
306,51.1294,123.8824,6,18.0,6.0
307,23.5212,76.4529,8,21.0,6.0
308,27.344,83.0239,5,19.0,5.0
309,15.6937,94.5962,9,17.0,5.0
310,29.3538,118.7233,6,16.0,7.0
311,32.932,89.7688,6,26.0,5.0
312,21.6732,109.2764,7,17.0,9.0
313,48.1279,116.1572,9,21.0,7.0
314,36.2253,76.3673,1,22.0,6.0
315,14.8839,109.1236,6,19.0,6.0
316,45.5689,102.5836,4,18.0,8.0
317,13.0267,119.49,10,25.0,9.0
318,9.5472,89.9863,2,19.0,8.0
319,47.1136,131.6882,1,22.0,6.0
320,29.7294,128.0776,10,26.0,5.0
321,26.5477,87.4774,9,28.0,9.0
322,52.829,132.9433,3,21.0,9.0
323,47.0202,96.7031,9,21.0,9.0
324,9.3862,73.5304,7,24.0,6.0
325,22.0701,119.1333,9,26.0,5.0
326,15.9771,79.3888,7,15.0,6.0
327,49.6709,117.4696,9,16.0,9.0
328,50.9622,127.107,6,25.0,7.0
329,9.5944,122.3333,2,22.0,9.0
330,27.361,104.1601,2,24.0,7.0
331,29.2874,90.9663,9,21.0,5.0
332,38.1033,100.7698,5,25.0,6.0
333,47.505,130.589,1,17.0,5.0
334,9.9622,89.4256,9,24.0,6.0
335,14.297,89.6702,8,16.0,5.0
336,30.9589,90.4492,8,27.0,9.0
337,40.0104,99.7155,2,22.0,7.0
338,34.699,89.6209,3,28.0,6.0
339,27.8207,83.1181,9,21.0,7.0
340,11.6035,113.7723,3,22.0,5.0
341,13.673,128.0957,1,20.0,9.0
342,15.3956,86.2268,7,19.0,7.0
343,23.5623,110.4294,10,26.0,5.0
344,25.242,101.4587,3,25.0,8.0
345,46.1115,93.5546,3,18.0,7.0
346,5.8653,124.2631,3,23.0,9.0
347,46.9821,121.8844,6,26.0,9.0
348,44.0973,79.6679,10,24.0,9.0
349,23.6767,130.7637,1,22.0,7.0
350,46.6296,96.7324,4,19.0,6.0
351,37.8879,132.2448,9,26.0,9.0
352,46.5442,114.0349,2,27.0,7.0
353,22.6763,112.3961,6,21.0,9.0
354,32.8253,124.2902,1,27.0,5.0
355,19.6854,121.8599,5,28.0,8.0
356,47.9751,123.1138,9,26.0,5.0
357,36.0883,106.229,4,19.0,5.0
358,47.6114,76.553,9,29.0,8.0
359,9.9016,90.934,2,15.0,6.0
360,40.8466,106.0303,7,25.0,6.0
361,3.8877,105.5137,8,17.0,8.0
362,47.1714,79.2492,5,16.0,5.0
363,4.7827,126.0685,3,25.0,6.0
364,44.9854,92.4235,10,19.0,9.0
365,29.8645,128.2251,2,16.0,5.0
366,4.7404,117.8847,4,24.0,5.0
367,20.4498,82.4514,1,21.0,6.0
368,8.9935,97.2953,4,23.0,8.0
369,42.4037,132.4439,1,28.0,7.0
370,15.6778,109.8765,1,27.0,6.0
371,24.6603,87.2434,9,26.0,6.0
372,7.8668,98.7594,3,16.0,7.0
373,9.7675,99.7221,5,15.0,9.0
374,46.9065,101.0658,10,20.0,9.0
375,24.7394,118.5754,9,25.0,9.0
376,30.3279,132.9189,4,24.0,9.0
377,24.01,127.9811,1,20.0,6.0
378,8.5803,97.7811,7,17.0,5.0
379,37.5273,91.4424,3,16.0,5.0
380,20.1353,131.1574,9,29.0,7.0
381,42.2896,88.6487,2,29.0,7.0
382,36.6808,106.248,4,27.0,9.0
383,7.9344,119.737,8,16.0,6.0
384,13.9498,78.3058,1,26.0,6.0
385,26.2556,89.4296,9,19.0,8.0
386,9.3707,111.3997,2,22.0,5.0
387,31.8634,74.4723,1,16.0,9.0
388,10.9694,131.6622,3,27.0,9.0
389,30.8737,108.3221,10,20.0,6.0
390,48.5798,84.79,2,26.0,5.0
391,15.7138,84.6765,7,24.0,8.0
392,28.5983,131.6408,8,19.0,6.0
393,4.6811,76.978,3,26.0,9.0
394,6.7075,112.6538,2,19.0,5.0
395,15.0647,86.8351,9,28.0,6.0
396,46.8206,128.8473,3,28.0,7.0
397,49.5457,126.6579,3,19.0,6.0
398,22.133,94.9784,8,21.0,5.0
399,12.1021,114.281,8,22.0,8.0
400,27.5587,121.4147,10,22.0,6.0
401,15.535,126.1457,1,24.0,6.0
402,4.1846,91.0712,5,19.0,7.0
403,32.0588,76.0368,9,26.0,5.0
404,9.9662,118.5787,4,20.0,5.0
405,38.3922,88.4136,8,18.0,6.0
406,30.6638,118.5774,7,18.0,7.0
407,6.475,97.5686,8,25.0,7.0
408,5.2577,87.259,10,29.0,9.0
409,7.0736,76.9473,8,29.0,6.0
410,9.5714,127.1123,2,19.0,6.0
411,39.5764,97.5391,8,22.0,7.0
412,52.6903,112.2237,4,20.0,8.0
413,16.2034,76.0566,9,28.0,8.0
414,11.585,93.6567,8,20.0,6.0
415,48.0837,119.7593,3,21.0,6.0
416,35.1028,91.3686,7,29.0,5.0
417,35.5703,101.4959,6,28.0,8.0
418,36.0258,129.0999,1,18.0,5.0
419,22.5713,126.8299,10,19.0,5.0
420,4.5265,84.9066,5,19.0,7.0
421,42.3575,105.8795,1,15.0,5.0
422,50.6103,131.6529,9,17.0,8.0
423,37.3831,112.3229,8,18.0,5.0
424,42.4568,81.2026,3,18.0,8.0
425,14.8351,79.28,2,19.0,6.0
426,3.2255,100.1511,9,19.0,9.0
427,25.1806,75.3412,7,23.0,5.0
428,8.1707,98.5959,8,27.0,8.0
429,37.1484,118.3688,1,21.0,6.0
430,39.8021,113.8682,3,18.0,9.0
431,47.691,131.7431,7,24.0,6.0
432,37.1241,88.7768,8,26.0,6.0
433,27.9844,111.9105,9,20.0,5.0
434,35.4321,79.9124,3,16.0,6.0
435,21.1268,90.7882,2,21.0,7.0
436,27.0278,112.5745,5,29.0,5.0
437,19.1686,87.2711,2,21.0,5.0
438,26.228,98.0458,8,17.0,6.0
439,45.0234,112.5109,1,24.0,9.0
440,4.723,96.1473,6,19.0,5.0
441,34.0418,107.1735,7,27.0,8.0
442,32.8675,104.4442,4,15.0,9.0
443,4.1454,92.5217,4,26.0,5.0
444,16.0918,85.5505,6,18.0,7.0
445,14.5607,128.0919,9,26.0,6.0
446,38.2011,112.5783,3,23.0,9.0
447,7.7384,95.0399,4,28.0,6.0
448,40.6907,95.8656,6,24.0,8.0
449,50.0245,94.3289,2,19.0,5.0
450,28.7553,127.1342,1,23.0,6.0
451,44.2642,80.5553,4,28.0,6.0
452,38.1319,119.7474,4,23.0,7.0
453,49.8856,130.268,7,16.0,7.0
454,35.7788,100.4486,3,20.0,7.0
455,47.0372,106.0166,9,22.0,6.0
456,46.7866,110.9393,9,26.0,6.0
457,43.0893,78.4999,8,18.0,8.0
458,51.4423,101.8049,6,24.0,5.0
459,51.7346,121.6294,9,17.0,5.0
460,52.3011,89.0187,3,26.0,9.0
461,5.8815,105.2776,4,15.0,7.0
462,16.7504,111.4649,5,24.0,6.0
463,6.5159,73.4249,6,19.0,8.0
464,45.3023,115.8748,9,21.0,9.0
465,11.7747,123.7652,3,20.0,8.0
466,6.5127,97.1803,9,20.0,5.0
467,33.4376,124.6001,9,29.0,9.0
468,16.1913,77.7305,7,25.0,6.0
469,19.3882,123.8395,3,18.0,7.0
470,51.3805,101.6321,8,20.0,6.0
471,16.5721,122.6533,4,27.0,7.0
472,13.5772,83.6258,3,19.0,8.0
473,46.6001,90.9897,4,23.0,7.0
474,13.5158,75.7273,10,22.0,5.0
475,41.3602,73.1537,6,18.0,8.0
476,19.4084,110.1089,10,28.0,5.0
477,32.6526,73.8195,9,15.0,8.0
478,42.0599,74.7369,7,20.0,8.0
479,7.3365,121.6059,5,15.0,9.0
480,4.3968,88.3762,5,25.0,7.0
481,49.1077,132.2777,6,19.0,8.0
482,16.444,108.6154,6,17.0,8.0
483,32.6532,91.4073,9,18.0,9.0
484,45.9172,89.3502,8,28.0,9.0
485,12.0684,112.3063,2,27.0,7.0
486,50.8553,132.4755,5,21.0,6.0
487,6.5949,126.2782,9,19.0,7.0
488,33.2545,114.1702,10,19.0,5.0
489,12.3804,123.5125,4,25.0,8.0
490,41.997,105.6808,9,17.0,5.0
491,40.7716,93.4104,6,27.0,7.0
492,16.3525,80.4997,4,26.0,6.0
493,16.8812,84.5033,7,29.0,8.0
494,38.2547,74.3759,9,26.0,9.0
495,11.6087,132.5967,2,27.0,7.0
496,19.9746,128.4798,10,16.0,8.0
497,23.6213,122.2673,7,20.0,8.0
498,39.5862,75.3584,2,27.0,5.0
499,27.0048,129.1609,7,15.0,7.0
500,52.7943,125.4102,1,29.0,9.0
501,40.8505,118.129,2,18.0,9.0
502,41.1077,102.9698,4,19.0,7.0
503,20.1194,132.922,1,15.0,7.0
504,25.8251,123.4981,3,19.0,8.0
505,36.2893,85.1569,1,25.0,6.0
506,14.8079,131.9832,7,21.0,7.0
507,26.2994,131.2416,10,18.0,7.0
508,36.0138,106.2857,10,22.0,6.0
509,14.6114,116.5675,4,19.0,5.0
510,27.0697,125.3038,4,21.0,6.0
511,10.7125,106.4136,7,19.0,9.0
512,30.7197,78.0062,6,15.0,5.0
513,41.955,78.5083,2,27.0,7.0
514,21.5847,120.4824,6,23.0,8.0
515,48.087,95.0864,6,15.0,6.0
516,49.9831,127.6327,9,23.0,9.0
517,21.2215,105.5601,3,18.0,9.0
518,48.4548,112.9116,8,20.0,9.0
519,31.8419,104.3102,4,19.0,5.0
520,10.0212,125.7809,6,25.0,7.0
521,37.5011,91.4169,10,27.0,8.0
522,42.3072,102.8368,8,15.0,9.0
523,35.1925,104.7377,6,16.0,9.0
524,14.8217,126.2255,8,29.0,9.0
525,38.325,98.0218,7,23.0,6.0
526,21.9951,77.5605,10,29.0,8.0
527,5.9989,85.4383,8,29.0,9.0
528,5.8741,116.7983,6,23.0,5.0
529,23.5907,111.5391,10,20.0,6.0
530,5.3938,96.6635,8,19.0,6.0
531,15.6666,126.2642,4,28.0,9.0
532,16.6496,116.2652,3,23.0,8.0
533,38.5068,105.1636,4,19.0,6.0
534,24.8272,105.7081,6,17.0,7.0
535,28.323,91.9375,8,27.0,9.0
536,6.2091,74.3153,3,17.0,7.0
537,52.2755,118.0964,10,24.0,6.0
538,11.6121,91.4639,5,15.0,8.0
539,19.8197,82.4327,3,28.0,9.0
540,46.7877,91.9192,3,16.0,9.0
541,28.1371,85.97,4,28.0,7.0
542,49.8853,75.3871,9,16.0,8.0
543,15.5535,104.9937,2,16.0,8.0
544,50.9264,125.7433,4,29.0,9.0
545,9.4407,102.8475,4,22.0,5.0
546,20.4625,96.0707,5,15.0,7.0
547,40.4431,126.5632,4,19.0,5.0
548,41.4671,125.2716,5,16.0,7.0
549,9.6228,85.7684,6,20.0,7.0
550,43.1583,77.8286,10,18.0,7.0
551,52.835,93.033,4,19.0,7.0
552,3.2642,117.2441,2,25.0,5.0
553,30.6597,73.3137,5,23.0,6.0
554,20.9175,86.3459,5,28.0,6.0
555,7.3668,120.3743,6,22.0,6.0
556,48.8003,82.7953,3,29.0,5.0
557,16.4386,81.9238,6,23.0,5.0
558,23.7489,107.1655,4,26.0,5.0
559,4.5971,84.0428,5,28.0,5.0
560,9.3614,111.0187,10,29.0,5.0
561,32.0367,84.5445,7,29.0,9.0
562,13.3564,124.2494,3,15.0,6.0
563,45.1014,119.3509,3,22.0,7.0
564,23.2232,99.3385,3,20.0,5.0
565,42.4462,99.3998,1,28.0,9.0
566,48.1644,125.0384,6,22.0,6.0
567,17.1181,84.7359,1,28.0,7.0
568,6.8182,82.9605,1,25.0,9.0
569,31.041,104.7849,2,22.0,8.0
570,15.9713,114.4311,6,20.0,8.0
571,37.4127,87.3936,6,29.0,5.0
572,10.0369,91.8674,9,17.0,6.0
573,19.991,95.8923,4,25.0,6.0
574,35.3214,126.0876,10,29.0,7.0
575,14.9227,118.9166,2,21.0,9.0
576,15.9588,131.1809,5,16.0,6.0
577,13.6385,103.9076,3,25.0,8.0
578,5.1234,87.6558,5,27.0,8.0
579,41.0954,132.9611,9,19.0,8.0
580,11.9641,121.2753,9,18.0,8.0
581,21.7316,117.9585,10,26.0,8.0
582,49.1489,120.3118,4,16.0,7.0
583,11.5528,84.0447,6,29.0,5.0
584,44.2347,114.4118,2,29.0,9.0
585,23.1083,76.1497,10,18.0,8.0
586,14.9552,99.4196,4,27.0,5.0
587,25.7294,116.3485,3,20.0,6.0
588,26.173,115.9977,10,15.0,7.0
589,15.6969,82.9689,5,18.0,5.0
590,31.8915,76.2277,8,18.0,7.0
591,27.4543,122.7588,10,21.0,9.0
592,19.1069,103.4823,6,16.0,6.0
593,27.1326,129.3894,1,15.0,6.0
594,25.4291,122.2655,2,25.0,5.0
595,8.4033,110.84,7,23.0,6.0
596,14.8009,121.8822,7,17.0,9.0
597,12.2655,83.7847,9,20.0,5.0
598,34.2637,90.857,8,22.0,8.0
599,50.7711,108.7689,6,27.0,6.0
