task_id,coord_1,coord_2,task_type,duration,profit
103,49.357,89.3588,8,18.0,7.0
104,39.3756,99.494,10,15.0,9.0
105,27.193,115.1274,6,27.0,9.0
106,49.8703,100.3907,2,23.0,6.0
107,10.8279,94.6105,10,24.0,8.0
108,42.7814,111.1051,9,25.0,8.0
109,28.0671,126.4418,2,24.0,7.0
110,37.1429,126.4552,4,23.0,9.0
111,30.0473,86.2613,1,29.0,7.0
112,46.1726,74.8601,7,28.0,5.0
113,37.2658,117.0147,2,17.0,9.0
114,31.3482,109.7353,6,22.0,8.0
115,7.6214,117.9164,2,21.0,8.0
116,32.6581,76.9544,1,19.0,8.0
117,5.3243,127.9891,6,25.0,6.0
118,49.7768,97.6238,5,18.0,5.0
119,41.2313,116.1492,10,23.0,7.0
120,41.3882,115.1305,5,25.0,9.0
121,6.5302,96.4223,8,26.0,8.0
122,42.617,121.4307,10,17.0,7.0
123,42.8772,117.6992,1,18.0,7.0
124,41.4415,73.0799,1,27.0,7.0
125,10.8284,96.1983,7,21.0,9.0
126,21.6637,81.9367,4,28.0,6.0
127,47.5493,94.1044,3,19.0,9.0
128,35.8057,80.675,5,16.0,7.0
129,9.4179,88.5273,7,27.0,9.0
130,3.982,101.5579,2,15.0,7.0
131,41.3215,125.9023,7,18.0,6.0
132,37.1982,130.4467,6,29.0,6.0
133,35.1697,127.385,6,26.0,5.0
134,25.2902,98.3467,2,19.0,5.0
135,35.0457,127.7099,5,20.0,9.0
136,47.8889,107.9415,5,21.0,8.0
137,47.8655,80.743,4,21.0,8.0
138,3.4641,81.2759,5,29.0,6.0
139,37.9335,81.8606,8,27.0,9.0
140,14.0971,101.212,10,24.0,9.0
141,32.8597,83.0027,7,28.0,5.0
142,45.73,104.1535,1,20.0,9.0
143,8.0803,103.8093,7,19.0,9.0
144,28.7172,100.3656,7,16.0,8.0
145,18.3936,99.7291,2,29.0,6.0
146,27.6618,77.2636,8,21.0,9.0
147,24.379,130.2242,3,24.0,9.0
148,39.5299,87.7591,8,21.0,8.0
149,27.5028,120.7079,7,16.0,8.0
150,12.2591,122.8109,7,29.0,6.0
151,41.2924,95.6983,5,28.0,8.0
152,10.5855,85.5491,4,22.0,6.0
153,42.177,77.6766,6,21.0,7.0
154,10.3934,125.2503,3,20.0,5.0
155,16.4179,75.9808,10,21.0,5.0
156,28.637,92.4744,7,19.0,8.0
157,36.1527,79.2787,6,17.0,7.0
158,5.4637,74.2918,6,15.0,7.0
159,29.0724,117.4471,7,16.0,5.0
160,23.6057,93.2431,9,22.0,7.0
161,18.7172,101.539,6,28.0,6.0
162,38.8084,130.4619,3,27.0,9.0
163,44.3568,128.1293,9,26.0,9.0
164,36.9448,128.103,9,15.0,5.0
165,9.3169,124.0667,3,26.0,7.0
166,29.3787,131.7592,4,19.0,6.0
167,11.7678,120.5269,3,28.0,6.0
168,12.3702,87.1242,3,26.0,6.0
169,7.5788,82.6654,8,16.0,8.0
170,33.1313,130.3652,8,18.0,6.0
171,27.6865,90.5846,2,21.0,6.0
172,26.1616,114.5306,4,20.0,9.0
173,39.8424,113.5722,7,24.0,8.0
174,4.7511,75.3302,8,23.0,8.0
175,25.1746,80.8998,7,27.0,6.0
176,51.2624,118.9588,2,16.0,8.0
177,31.5743,116.3403,8,15.0,5.0
178,47.114,93.782,8,25.0,9.0
179,27.7614,123.272,8,27.0,7.0
180,23.7686,104.8787,1,21.0,9.0
181,31.1895,95.9438,8,24.0,7.0
182,21.1033,100.5373,8,17.0,5.0
183,37.8626,109.0357,5,25.0,6.0
184,3.7255,112.8823,2,23.0,9.0
185,37.4327,94.6953,9,26.0,9.0
186,33.2812,92.8212,2,19.0,6.0
187,24.6968,93.3538,8,16.0,9.0
188,12.4545,77.2242,3,21.0,6.0
189,24.1662,85.1053,5,23.0,7.0
190,47.7316,79.8219,1,24.0,7.0
191,40.5334,131.1992,1,23.0,5.0
192,13.1101,111.1935,1,26.0,7.0
193,4.5857,82.5605,2,28.0,6.0
194,20.9011,102.8257,10,27.0,9.0
195,50.2053,87.4892,10,18.0,7.0
196,27.345,119.2625,4,20.0,9.0
197,27.5963,116.7786,3,28.0,6.0
198,26.1975,120.3027,10,29.0,9.0
199,30.6266,89.7048,1,15.0,6.0
200,16.1991,91.5731,4,18.0,7.0
201,22.8769,90.9751,7,24.0,7.0
202,28.4591,118.5037,1,16.0,8.0
203,24.558,91.0399,6,29.0,5.0
204,18.1035,90.4025,7,25.0,7.0
205,31.4822,106.6089,6,29.0,9.0
206,36.2846,86.204,4,29.0,5.0
207,11.8674,106.992,2,28.0,5.0
208,12.6171,79.5112,9,20.0,5.0
209,38.2777,114.5806,5,17.0,6.0
210,15.5934,90.9115,6,28.0,8.0
211,51.697,111.1322,1,26.0,9.0
212,44.8694,92.252,2,24.0,5.0
213,17.4558,120.0066,5,15.0,8.0
214,46.2313,96.4447,5,27.0,6.0
215,12.6775,129.157,5,23.0,9.0
216,46.8317,96.4929,9,25.0,6.0
217,21.3584,91.5153,2,20.0,9.0
218,30.0906,120.8845,2,15.0,5.0
219,46.5737,99.89,1,18.0,8.0
220,49.1055,112.865,2,23.0,9.0
221,46.0561,99.4547,8,25.0,5.0
222,4.8995,78.3761,9,26.0,5.0
223,25.292,108.3872,3,19.0,5.0
224,52.0263,98.4379,1,15.0,7.0
225,6.3276,96.2067,9,27.0,5.0
226,40.2691,117.0698,6,27.0,9.0
227,13.6109,124.4243,9,28.0,8.0
228,49.3129,109.7643,3,17.0,5.0
229,25.6105,74.4911,2,28.0,8.0
230,17.0844,82.6558,7,17.0,8.0
231,27.9073,109.9582,2,15.0,9.0
232,26.7172,108.1237,7,23.0,8.0
233,18.1747,87.8395,2,28.0,5.0
234,32.4384,114.756,1,24.0,8.0
235,21.3894,88.0681,2,29.0,6.0
236,5.085,101.458,5,16.0,7.0
237,32.2226,107.4985,3,17.0,8.0
238,32.8124,120.7862,4,28.0,9.0
239,20.0431,77.5354,8,23.0,9.0
240,13.2442,78.7101,9,25.0,8.0
241,32.2877,104.4267,1,20.0,7.0
242,15.3505,112.2749,9,25.0,7.0
243,3.0022,102.3057,7,29.0,6.0
244,39.4259,76.0876,6,18.0,9.0
245,42.6166,119.2422,5,24.0,5.0
246,17.6099,115.4562,8,15.0,7.0
247,50.3266,118.6571,3,20.0,7.0
248,6.0337,85.4681,7,25.0,9.0
249,50.0833,78.241,2,20.0,6.0
250,45.6217,78.1633,8,17.0,6.0
251,10.6713,123.2714,1,28.0,6.0
252,43.7526,125.8144,3,20.0,8.0
253,29.9704,110.9531,6,17.0,6.0
254,14.9547,80.121,7,21.0,8.0
255,29.0358,95.2606,6,20.0,8.0
256,38.2491,96.8626,5,18.0,6.0
257,13.3071,104.0624,10,24.0,7.0
258,8.4338,124.1514,1,16.0,6.0
259,12.0217,124.4642,9,29.0,6.0
260,18.4557,127.6609,7,15.0,8.0
261,39.6875,110.309,6,22.0,9.0
262,42.1208,99.9723,6,18.0,8.0
263,23.8671,109.9321,6,16.0,8.0
264,4.085,132.1979,4,26.0,6.0
265,22.3285,75.4647,6,17.0,8.0
266,36.149,97.9508,4,15.0,5.0
267,42.6983,94.9268,2,23.0,8.0
268,32.2163,132.4922,3,26.0,9.0
269,35.9569,109.1089,3,19.0,8.0
270,31.2449,117.9751,5,17.0,5.0
271,19.1241,83.6289,6,26.0,5.0
272,37.6337,100.1734,2,26.0,7.0
273,21.3284,98.1416,10,18.0,8.0
274,5.5948,76.6854,8,21.0,7.0
275,4.5082,85.8547,8,27.0,5.0
276,42.2378,118.7319,10,20.0,6.0
277,48.6697,87.8964,8,29.0,7.0
278,33.8409,109.9499,9,21.0,7.0
279,9.5718,88.2544,6,18.0,9.0
280,15.0055,97.062,10,24.0,5.0
281,28.1737,93.8347,5,23.0,6.0
282,8.4119,91.9713,6,26.0,6.0
283,49.5238,76.2562,4,21.0,8.0
284,8.9147,99.4771,10,26.0,8.0
285,24.8032,112.5003,2,27.0,5.0
286,41.7962,132.595,6,28.0,5.0
287,22.1861,78.8646,7,20.0,9.0
288,31.3074,112.8607,3,24.0,9.0
289,18.0315,125.3923,8,17.0,5.0
290,6.8582,123.8979,6,21.0,9.0
291,42.9412,112.8452,8,28.0,9.0
292,45.2568,103.0711,10,22.0,8.0
293,8.7494,98.293,8,24.0,7.0
294,44.6366,114.6953,10,22.0,7.0
295,25.6975,120.7358,5,27.0,9.0
296,31.1429,103.3509,9,24.0,7.0
297,49.3813,106.9842,6,28.0,6.0
298,38.9817,84.1539,9,21.0,9.0
299,6.2481,82.1672,5,28.0,5.0
300,46.954,86.708,7,23.0,6.0
301,22.1122,95.0858,8,28.0,7.0
302,3.1614,123.1027,4,28.0,5.0
303,19.9644,123.7977,5,15.0,6.0
304,30.4293,103.0026,9,20.0,8.0
305,35.3417,88.6374,3,22.0,5.0
306,18.0582,126.561,4,25.0,6.0
307,19.7196,129.6181,10,21.0,8.0
308,30.9765,113.7962,2,20.0,9.0
309,47.2294,89.3848,9,19.0,7.0
310,13.9167,80.9681,1,25.0,6.0
311,21.9518,126.449,1,27.0,9.0
312,9.081,123.6447,2,26.0,5.0
313,8.5272,81.0342,1,23.0,5.0
314,22.7827,97.1512,1,19.0,5.0
315,46.4324,80.4776,3,20.0,9.0
316,21.6877,129.2673,4,29.0,5.0
317,11.4181,86.2257,2,21.0,6.0
318,25.1788,79.6122,6,22.0,8.0
319,38.7725,128.5132,1,17.0,9.0
320,40.5343,116.2418,8,17.0,7.0
321,43.7907,124.3795,7,23.0,9.0
322,15.7205,104.4041,3,29.0,7.0
323,12.1916,125.173,8,25.0,5.0
324,47.5058,115.4969,9,19.0,8.0
325,17.2725,127.4463,7,24.0,5.0
326,50.1714,128.9933,6,21.0,5.0
327,35.6529,120.5143,7,22.0,6.0
328,18.6018,111.9378,4,21.0,5.0
329,49.0087,81.8371,4,28.0,9.0
330,45.2951,86.9746,9,17.0,5.0
331,5.1202,99.3247,9,22.0,9.0
332,48.4188,86.3274,4,22.0,7.0
333,19.0594,78.4321,3,27.0,9.0
334,22.5963,95.3324,1,19.0,8.0
335,15.0577,88.9198,6,18.0,6.0
336,9.9083,132.0732,8,25.0,6.0
337,38.5259,119.9249,8,20.0,6.0
338,13.7156,89.0498,6,24.0,5.0
339,7.4957,83.202,5,15.0,8.0
340,44.482,91.4296,10,29.0,9.0
341,26.6847,128.7588,5,21.0,7.0
342,41.8537,85.352,7,18.0,5.0
343,49.1911,103.163,3,18.0,8.0
344,29.9553,116.4934,6,23.0,6.0
345,9.2215,116.3993,9,19.0,6.0
346,6.556,86.6589,5,21.0,6.0
347,44.5502,73.463,9,28.0,9.0
348,42.0602,93.5968,3,27.0,8.0
349,3.4223,76.81,9,22.0,8.0
350,32.3598,130.5534,5,20.0,6.0
351,8.2375,116.9334,5,24.0,9.0
352,40.5187,110.5716,4,17.0,5.0
353,30.4713,117.6479,6,27.0,6.0
354,48.8053,110.4211,5,20.0,7.0
355,12.7913,125.2707,8,28.0,7.0
356,6.0465,85.8606,9,23.0,8.0
357,8.5948,124.8243,9,18.0,9.0
358,7.9391,96.5913,8,28.0,7.0
359,10.7506,84.8356,6,27.0,5.0
360,16.2157,85.0022,3,18.0,6.0
361,51.1756,108.0422,6,29.0,7.0
362,14.6786,121.3612,3,15.0,5.0
363,29.8015,77.4084,3,20.0,5.0
364,37.2844,102.1679,5,29.0,7.0
365,29.1459,116.4951,4,27.0,9.0
366,52.9283,76.8413,7,27.0,6.0
367,46.0446,130.9816,6,18.0,6.0
368,29.393,127.9479,10,27.0,8.0
369,17.638,93.0579,6,26.0,6.0
370,7.0769,123.8973,10,24.0,8.0
371,41.9092,87.18,6,26.0,5.0
372,14.9296,117.1846,1,15.0,8.0
373,11.4775,131.9933,3,26.0,7.0
374,31.4834,124.125,4,16.0,6.0
375,41.4945,111.7396,10,19.0,9.0
376,12.4309,130.2852,1,23.0,9.0
377,10.5139,98.5145,6,17.0,8.0
378,34.228,85.3125,9,18.0,5.0
379,42.5725,125.5838,7,15.0,7.0
380,18.477,107.4286,4,18.0,9.0
381,14.4727,116.0043,5,20.0,8.0
382,9.6261,128.6466,9,27.0,9.0
383,17.1919,83.1526,9,16.0,6.0
384,40.2154,122.8234,1,15.0,8.0
385,21.223,111.504,8,29.0,7.0
386,47.6747,108.4915,2,28.0,7.0
387,33.7404,116.5507,8,25.0,7.0
388,24.677,75.4102,4,20.0,9.0
389,37.8559,96.4178,7,18.0,6.0
390,34.1121,119.4479,4,27.0,6.0
391,26.9575,105.4101,7,22.0,5.0
392,32.3861,117.7542,1,27.0,8.0
393,30.0499,74.6191,10,18.0,6.0
394,30.8997,102.7715,3,23.0,9.0
395,38.2068,99.5171,7,16.0,5.0
396,51.7082,97.8937,1,25.0,5.0
397,8.9681,119.444,5,23.0,9.0
398,6.732,86.7415,3,23.0,7.0
399,37.3818,86.9637,8,26.0,5.0
400,36.5066,82.035,2,29.0,5.0
401,9.3024,85.4362,9,28.0,8.0
402,4.8599,98.9028,10,21.0,5.0
403,11.6413,77.0614,1,24.0,5.0
404,41.3465,99.3315,8,19.0,5.0
405,19.4484,130.3406,2,16.0,5.0
406,26.5704,115.2268,10,16.0,9.0
407,44.1791,100.2149,4,24.0,6.0
408,48.6045,125.3852,4,29.0,5.0
409,35.1463,120.2593,3,22.0,7.0
410,33.9973,109.6409,6,23.0,6.0
411,14.5636,124.56,4,29.0,9.0
412,11.5186,81.3126,6,25.0,8.0
413,19.6709,93.4163,5,22.0,8.0
414,38.9623,98.7289,3,19.0,8.0
415,47.6922,103.0299,9,18.0,9.0
416,30.0657,101.9859,6,24.0,8.0
417,46.0363,80.4395,4,27.0,7.0
418,51.2124,104.1371,2,26.0,9.0
419,41.6774,82.3663,2,18.0,7.0
420,18.1328,88.9653,9,26.0,5.0
421,12.5566,93.387,9,26.0,6.0
422,39.5387,108.6369,5,16.0,6.0
423,37.3637,103.2904,10,16.0,6.0
424,13.4714,101.6222,6,29.0,7.0
425,13.0147,112.0382,3,21.0,7.0
426,39.887,87.2187,2,25.0,9.0
427,16.7612,114.0415,3,21.0,8.0
428,29.0472,93.2051,2,22.0,5.0
429,21.515,97.5618,5,21.0,9.0
430,16.4354,76.8081,6,29.0,9.0
431,44.281,90.7367,7,19.0,9.0
432,30.0248,127.8856,7,17.0,6.0
433,27.6898,127.1944,8,17.0,5.0
434,3.1624,76.998,7,19.0,5.0
435,46.6338,130.9175,1,28.0,5.0
436,42.5466,84.8464,10,23.0,5.0
437,36.7136,90.599,9,25.0,6.0
438,51.9807,96.7177,5,22.0,5.0
439,33.3092,81.7958,7,18.0,6.0
440,26.353,88.3956,10,20.0,5.0
441,13.1038,118.2862,6,26.0,9.0
442,46.0164,97.0812,8,18.0,5.0
443,20.1528,95.299,9,16.0,7.0
444,13.024,84.8046,1,27.0,8.0
445,33.3977,105.9187,8,17.0,7.0
446,39.3039,115.1121,5,23.0,5.0
447,29.7169,123.1697,5,20.0,7.0
448,48.9751,103.3399,7,26.0,7.0
449,31.913,84.0713,6,22.0,6.0
450,14.7267,75.7203,3,27.0,6.0
451,16.5158,97.1108,8,25.0,7.0
452,35.6715,108.394,9,18.0,7.0
453,10.923,123.7711,1,16.0,7.0
454,28.3447,74.3028,4,22.0,8.0
455,37.7407,97.2964,2,20.0,5.0
456,24.1716,75.7538,2,28.0,6.0
457,37.037,124.1383,3,19.0,7.0
458,9.6246,82.5617,2,27.0,8.0
459,19.4801,88.0401,10,20.0,7.0
460,39.6037,79.7871,4,28.0,9.0
461,13.641,104.6821,8,16.0,5.0
462,46.2688,76.54,1,23.0,6.0
463,33.3766,116.1805,5,15.0,6.0
464,18.3077,107.0348,4,25.0,7.0
465,20.3766,82.3497,2,27.0,9.0
466,25.2073,76.8696,9,28.0,8.0
467,18.5157,80.2282,4,28.0,7.0
468,10.6353,120.053,1,17.0,6.0
469,6.6746,110.1956,4,22.0,6.0
470,33.4964,87.8819,4,16.0,5.0
471,11.2414,99.5782,1,22.0,8.0
472,5.8497,114.862,5,18.0,6.0
473,43.0441,83.0809,6,26.0,9.0
474,27.3532,122.7553,2,22.0,6.0
475,29.0969,98.2707,3,19.0,5.0
476,39.3803,111.5877,2,24.0,7.0
477,12.8058,129.796,3,27.0,8.0
478,46.3672,109.2856,3,16.0,5.0
479,25.7502,104.1191,10,27.0,8.0
480,48.2738,122.752,6,23.0,5.0
481,42.0336,116.461,9,28.0,9.0
482,40.1824,80.8469,6,21.0,8.0
483,23.6932,77.8469,7,27.0,5.0
484,45.7141,93.9752,5,16.0,8.0
485,47.1151,117.1774,3,22.0,6.0
486,3.1643,108.6536,8,23.0,8.0
487,47.9203,78.0896,3,23.0,7.0
488,26.5883,75.1167,5,29.0,5.0
489,39.8281,84.7926,5,21.0,6.0
490,21.7112,114.0513,6,25.0,6.0
491,30.7945,115.2809,7,27.0,8.0
492,5.2191,88.2252,1,24.0,5.0
493,10.4711,107.6442,6,27.0,7.0
494,19.4518,103.8422,8,19.0,8.0
495,43.9502,95.6272,10,15.0,6.0
496,37.288,92.9152,6,16.0,8.0
497,18.9548,125.9536,4,17.0,9.0
498,12.6863,87.8176,7,27.0,7.0
499,13.9007,95.2924,4,28.0,7.0
