node_id,task_id,sat_id,window_id,start,end,duration,profit,task_duration,coord_1,coord_2,roll,pitch,yaw,end_roll,end_pitch,end_yaw
25,22,1,1,69746.184,69905.018,158.8,9.0,26.0,-20.3828,163.8584,-19.846,45.0,0.0,-19.35676800000014,34.952440000002866,0.0
26,23,1,0,68769.41,68951.271,181.9,8.0,24.0,31.1999,132.9712,-32.273,45.0,0.0,-32.40841,37.36429999999871,0.0
27,24,1,0,11848.298,12069.55,221.3,5.0,21.0,40.5764,0.1275,-42.465,45.0,0.0,-43.007854000000016,39.78945399999981,0.0
28,25,1,0,21807.384,21983.918,176.5,5.0,28.0,34.1035,-164.9871,28.514,45.0,0.0,28.511464000000007,35.47032800000074,0.0
29,26,1,0,10242.54,10462.602,220.1,9.0,15.0,24.2564,-126.2488,42.711,45.0,0.0,43.03126000000002,41.48383999999978,0.0
30,26,1,1,46230.878,46413.741,182.9,9.0,15.0,24.2564,-126.2488,-33.311,45.0,0.0,-33.403634,40.56940600000098,0.0
31,27,1,0,60973.665,61011.719,38.1,6.0,17.0,3.9858,18.5126,-42.899,45.0,0.0,-43.89924000000005,40.59513499999975,0.0
32,28,1,0,15559.23,15713.197,154.0,7.0,28.0,0.3825,-157.1334,-2.002,45.0,0.0,-3.3198099999999795,33.00148000000023,0.0
33,28,1,1,58055.766,58206.101,150.3,7.0,28.0,0.3825,-157.1334,0.739,45.0,0.0,2.051768000000157,32.67265799999825,0.0
34,29,1,0,78697.859,78881.948,184.1,9.0,21.0,45.089,-34.7242,31.141,45.0,0.0,31.360012999999977,38.47477300000115,0.0
35,30,1,0,11833.373,11987.103,153.7,9.0,15.0,45.9274,1.1224,-4.014,45.0,0.0,-3.700794000000009,39.276729000000174,0.0
36,30,1,1,73140.813,73324.343,183.5,9.0,15.0,45.9274,1.1224,-27.467,45.0,0.0,-28.120332999999782,40.1293850000019,0.0
37,31,1,0,41536.177,41709.812,173.6,5.0,26.0,-28.3595,-72.817,-29.215,45.0,0.0,-29.167760999999977,36.120137999998654,0.0
38,31,1,1,77391.509,77581.61,190.1,5.0,26.0,-28.3595,-72.817,-30.249,45.0,0.0,-31.637941000000268,35.99936399999779,0.0
39,32,1,0,24536.381,24693.234,156.9,7.0,24.0,-25.9454,2.0344,11.384,45.0,0.0,12.529907000000058,35.0769289999994,0.0
40,32,1,1,60431.695,60650.348,218.7,7.0,24.0,-25.9454,2.0344,-38.57,45.0,0.0,-39.89844499999999,37.907870000000095,0.0
41,33,1,0,20539.753,20694.517,154.8,7.0,27.0,-36.2096,156.1129,3.472,45.0,0.0,2.671656999999981,33.733240999999694,0.0
42,33,1,1,75754.723,75924.287,169.6,7.0,27.0,-36.2096,156.1129,21.43,45.0,0.0,22.679811999999917,34.48697400000086,0.0
43,34,1,0,7517.034,7682.859,165.8,9.0,20.0,-27.251,70.6766,-24.805,45.0,0.0,-24.645592000000004,38.03533200000014,0.0
44,34,1,1,43403.677,43581.564,177.9,9.0,20.0,-27.251,70.6766,-24.827,45.0,0.0,-25.893850000000167,37.87749199999866,0.0
45,35,1,0,6439.905,6617.776,177.9,7.0,27.0,33.8435,41.8187,26.337,45.0,0.0,27.70853499999999,34.95461000000011,0.0
46,36,1,0,55025.728,55205.74,180.0,9.0,15.0,-8.6722,27.2935,31.477,45.0,0.0,31.473815999999992,40.508487999999076,0.0
47,37,1,0,58594.182,58745.81,151.6,9.0,16.0,-29.074,-140.7469,-0.997,45.0,0.0,-0.41126599999997415,38.70382799999969,0.0
48,39,1,0,17362.812,17525.902,163.1,8.0,19.0,52.7835,-30.4855,15.836,45.0,0.0,16.454172000000053,37.867275999999265,0.0
49,39,1,1,84678.207,84870.513,192.3,8.0,19.0,52.7835,-30.4855,-31.345,45.0,0.0,-32.08024499999982,39.0663430000018,0.0
50,40,1,0,305.524,470.318,164.8,5.0,28.0,52.1224,34.3184,-19.477,45.0,0.0,-19.557,34.281436,0.0
51,40,1,1,67621.117,67786.435,165.3,5.0,28.0,52.1224,34.3184,-16.412,45.0,0.0,-17.256275999999954,33.97419100000078,0.0
52,40,1,2,85313.726,85483.142,169.4,5.0,28.0,52.1224,34.3184,-22.864,45.0,0.0,-23.060177999999986,34.66310800000216,0.0
53,41,1,0,58582.066,58740.88,158.8,6.0,17.0,-27.883,-140.0023,13.264,45.0,0.0,14.083167999999947,38.41596000000049,0.0
54,42,1,0,23840.447,24001.773,161.3,7.0,19.0,12.3272,-18.0636,16.683,45.0,0.0,17.745138000000004,37.562743999999945,0.0
55,44,1,0,2322.004,2485.56,163.6,7.0,28.0,-47.7675,120.7511,16.305,45.0,0.0,17.276131999999997,33.736048000000046,0.0
56,44,1,1,25974.357,26132.704,158.3,7.0,28.0,-47.7675,120.7511,-8.254,45.0,0.0,-9.10971,33.371715000000016,0.0
57,45,1,0,43761.791,43929.307,167.5,6.0,29.0,-5.4859,77.6458,24.798,45.0,0.0,24.39197100000005,34.41716900000113,0.0
58,46,1,0,77701.256,77857.092,155.8,5.0,17.0,-10.1802,-67.1396,13.031,45.0,0.0,12.538064000000187,38.64620000000257,0.0
59,47,1,0,55818.304,55994.019,175.7,9.0,28.0,34.2229,51.5695,28.15,45.0,0.0,28.13348000000002,35.40836000000146,0.0
60,48,1,0,14668.195,14895.533,227.3,8.0,26.0,-40.8512,167.5133,43.034,45.0,0.0,43.700289999999995,38.562815000000086,0.0
61,49,1,0,67147.535,67338.508,191.0,9.0,23.0,30.7451,8.7475,-30.404,45.0,0.0,-31.60221500000017,37.29155999999866,0.0
62,51,1,0,43230.566,43440.239,209.7,8.0,22.0,-36.4321,66.2272,-36.378,45.0,0.0,-37.52873399999994,38.35599400000038,0.0
63,52,1,0,9999.937,10064.252,64.3,8.0,27.0,2.2547,-138.2757,45.0,-23.196,0.0,43.81908700000001,-33.93457199999997,0.0
64,52,1,1,52294.964,52487.295,192.3,8.0,27.0,2.2547,-138.2757,-37.51,45.0,0.0,-37.704927999999995,37.00942000000002,0.0
65,53,1,0,41451.016,41624.97,174.0,8.0,17.0,-20.9039,-71.4571,24.561,45.0,0.0,25.50884800000017,38.90653599999868,0.0
66,53,1,1,77519.583,77674.396,154.8,8.0,17.0,-20.9039,-71.4571,-3.676,45.0,0.0,-4.4292349999999425,38.337731000000566,0.0
67,54,1,0,25023.166,25182.674,159.5,8.0,28.0,-49.1662,26.5844,12.1,45.0,0.0,12.961814000000032,33.45466799999946,0.0
68,54,1,1,48632.586,48813.037,180.5,8.0,28.0,-49.1662,26.5844,-26.202,45.0,0.0,-27.35368200000011,34.858019999998724,0.0
69,55,1,0,9063.098,9233.749,170.7,9.0,18.0,-44.0908,-160.5142,-20.478,45.0,0.0,-21.248018,38.514918000000016,0.0
70,56,1,0,16393.258,16550.367,157.1,7.0,29.0,44.9384,-127.7051,9.692,45.0,0.0,9.204839999999967,33.092967999999175,0.0
71,57,1,0,12184.853,12338.813,154.0,8.0,16.0,28.3378,17.2547,-12.324,45.0,0.0,-11.942822000000023,38.95903400000036,0.0
72,59,1,0,16504.716,16703.828,199.1,9.0,16.0,52.8633,-121.9604,35.855,45.0,0.0,36.20560400000001,40.57505199999989,0.0
73,59,1,1,22364.214,22587.038,222.8,9.0,16.0,52.8633,-121.9604,-39.942,45.0,0.0,-40.62956,40.84022400000002,0.0
74,59,1,2,34163.594,34389.186,225.6,9.0,16.0,52.8633,-121.9604,-41.925,45.0,0.0,-42.460413999999915,41.09359000000071,0.0
75,59,1,3,40052.33,40244.76,192.4,9.0,16.0,52.8633,-121.9604,32.011,45.0,0.0,32.714530000000074,40.036139999999406,0.0
76,60,1,0,35418.727,35451.608,32.9,7.0,29.0,-1.2148,-55.2585,43.139,45.0,0.0,44.80080399999994,36.827452000000335,0.0
77,61,1,0,50449.97,50619.776,169.8,7.0,15.0,48.3624,90.7999,23.21,45.0,0.0,23.25897,40.02197999999958,0.0
78,61,1,1,74088.669,74254.231,165.6,7.0,15.0,48.3624,90.7999,-20.864,45.0,0.0,-20.896,39.83911100000213,0.0
79,62,1,0,30437.766,30638.997,201.2,9.0,22.0,-42.1696,-15.9323,-38.227,45.0,0.0,-38.62548999999999,38.867710000000116,0.0
80,62,1,1,60103.785,60261.144,157.4,9.0,22.0,-42.1696,-15.9323,-6.919,45.0,0.0,-7.678690000000119,36.20118999999837,0.0
81,63,1,0,9655.788,9834.321,178.5,8.0,20.0,-13.1433,-137.6375,-25.18,45.0,0.0,-26.327340000000024,37.85185999999981,0.0
82,64,1,0,40656.166,40692.124,36.0,9.0,21.0,27.0155,-107.241,-45.0,-34.74,0.0,-43.955036000000135,-41.1706499999993,0.0
83,65,1,0,28978.057,29145.617,167.6,7.0,22.0,40.4789,-60.5736,20.098,45.0,0.0,21.09045100000003,36.66080599999969,0.0
84,65,1,1,84307.539,84466.758,159.2,7.0,22.0,40.4789,-60.5736,14.294,45.0,0.0,13.974836999999926,36.65022299999809,0.0
85,66,1,0,57218.054,57375.175,157.1,8.0,20.0,44.8197,173.2942,9.448,45.0,0.0,10.14483599999988,37.10826800000163,0.0
86,67,1,0,4299.231,4500.715,201.5,8.0,23.0,8.209,-109.9406,38.819,45.0,0.0,39.072385999999995,38.74292800000007,0.0
87,67,1,1,46588.824,46777.608,188.8,8.0,23.0,8.209,-109.9406,31.271,45.0,0.0,32.62914400000003,37.0286959999998,0.0
88,68,1,0,30729.004,30883.386,154.4,7.0,23.0,-51.3977,4.3072,-0.459,45.0,0.0,-0.020923999999984517,35.645067999999604,0.0
89,68,1,1,48400.129,48619.783,219.7,7.0,23.0,-51.3977,4.3072,40.686,45.0,0.0,41.35422500000002,39.00194499999976,0.0
90,68,1,2,54261.775,54345.262,83.5,7.0,23.0,-51.3977,4.3072,-41.888,45.0,0.0,-42.989100000000064,38.93437499999957,0.0
91,69,1,0,6701.755,6854.517,152.8,8.0,19.0,19.4139,48.7897,6.032,45.0,0.0,6.935240000000006,37.28092499999995,0.0
92,69,1,1,55593.861,55786.771,192.9,8.0,19.0,19.4139,48.7897,-31.143,45.0,0.0,-32.21949399999984,38.78959600000103,0.0
93,70,1,0,44679.137,44883.136,204.0,9.0,21.0,40.3899,114.9295,-34.729,45.0,0.0,-35.75316500000011,38.60787199999916,0.0
94,72,1,0,40774.187,40952.134,177.9,9.0,23.0,13.198,-95.3449,-32.044,45.0,0.0,-32.03606500000001,37.62324900000071,0.0
95,73,1,0,3349.073,3574.812,225.7,8.0,25.0,-40.1951,-143.6687,42.763,45.0,0.0,43.391532999999995,38.80026800000004,0.0
96,74,1,1,54592.355,54747.36,155.0,7.0,25.0,-33.7719,14.2017,6.831,45.0,0.0,6.139349999999904,34.81475999999844,0.0
97,75,1,0,49033.923,49196.358,162.4,7.0,29.0,-27.2527,41.6019,19.472,45.0,0.0,19.00753999999995,33.79703599999883,0.0
98,76,1,1,64224.568,64377.104,152.5,7.0,26.0,-26.887,-165.6961,3.684,45.0,0.0,4.77685599999997,33.88748000000036,0.0
99,77,1,0,24841.527,24994.511,153.0,6.0,22.0,-42.0206,13.9879,-2.969,45.0,0.0,-2.397298000000046,36.050621000000845,0.0
100,77,1,1,54457.033,54673.405,216.4,6.0,22.0,-42.0206,13.9879,-38.134,45.0,0.0,-39.24755100000015,38.62420899999899,0.0
101,78,1,0,4537.622,4728.679,191.1,8.0,23.0,17.024,-97.3568,-30.428,45.0,0.0,-31.727966000000016,37.20066399999988,0.0
102,78,1,1,40706.23,40881.872,175.6,8.0,23.0,17.024,-97.3568,-30.802,45.0,0.0,-30.765849999999983,37.47736999999878,0.0
103,79,1,0,33117.699,33301.247,183.5,5.0,24.0,29.676,150.9806,-27.349,45.0,0.0,-28.590251000000027,36.55350699999978,0.0
104,80,1,0,69232.221,69383.298,151.1,8.0,23.0,8.7163,149.8796,-9.406,45.0,0.0,-8.59460199999981,35.567151999997556,0.0
105,81,1,0,9548.897,9715.363,166.5,9.0,29.0,-16.7917,-144.6988,23.52,45.0,0.0,23.114853999999983,34.27004099999962,0.0
106,81,1,1,58379.443,58570.582,191.1,9.0,29.0,-16.7917,-144.6988,31.926,45.0,0.0,33.55403599999996,34.74338300000029,0.0
107,82,1,0,63409.227,63567.569,158.3,6.0,22.0,18.1123,170.9667,13.553,45.0,0.0,14.711576999999945,36.0749480000005,0.0
108,83,1,0,66735.609,66905.673,170.1,6.0,15.0,8.9863,-6.3364,-20.499,45.0,0.0,-21.357494999999822,39.587009000001295,0.0
109,84,1,0,12533.945,12696.808,162.9,9.0,20.0,8.6862,27.7508,-24.0,45.0,0.0,-23.719935000000007,37.91727500000012,0.0
110,85,1,0,33405.825,33596.84,191.0,5.0,15.0,47.8943,159.5325,33.59,45.0,0.0,33.83354999999996,40.70277500000091,0.0
111,85,1,1,57047.147,57242.399,195.3,5.0,15.0,47.8943,159.5325,-35.167,45.0,0.0,-35.479792999999944,40.77157700000086,0.0
112,87,1,0,24365.294,24520.062,154.8,9.0,15.0,-18.0182,-5.561,-15.653,45.0,0.0,-15.293355999999957,39.4635779999993,0.0
113,88,1,0,25138.186,25317.285,179.1,6.0,25.0,-52.4149,37.6282,26.388,45.0,0.0,27.274952000000045,36.16080999999937,0.0
114,88,1,1,42838.621,42995.094,156.5,6.0,25.0,-52.4149,37.6282,5.765,45.0,0.0,5.4573060000000115,34.883678000000394,0.0
115,91,1,0,25077.993,25233.058,155.1,6.0,26.0,-52.4548,29.1411,-6.338,45.0,0.0,-6.00909800000002,34.2964440000007,0.0
116,91,1,1,42746.922,42938.469,191.5,6.0,26.0,-52.4548,29.1411,32.855,45.0,0.0,33.36875199999998,36.84839200000049,0.0
117,92,1,0,15312.3,15491.957,179.7,7.0,28.0,-10.7651,-166.2518,31.177,45.0,0.0,31.101600000000005,35.804400000000285,0.0
118,93,1,0,46417.228,46620.696,203.5,5.0,22.0,17.634,-114.0701,35.846,45.0,0.0,37.12131200000015,38.014691999998995,0.0
119,94,1,0,30499.0,30657.015,158.0,5.0,18.0,-42.3763,-11.3809,-15.426,45.0,0.0,-15.212,38.301,0.0
120,94,1,1,60117.137,60317.564,200.4,5.0,18.0,-42.3763,-11.3809,-33.836,45.0,0.0,-34.73343900000011,39.47914599999917,0.0
121,95,1,0,44917.896,45093.275,175.4,7.0,16.0,50.6068,128.5007,-23.467,45.0,0.0,-24.063360000000024,39.56010399999976,0.0
122,95,1,1,62622.518,62827.219,204.7,7.0,16.0,50.6068,128.5007,-37.541,45.0,0.0,-37.95691399999992,40.67467200000107,0.0
123,96,1,0,18905.592,19057.731,152.1,5.0,16.0,-28.2293,26.5797,2.635,45.0,0.0,3.2822720000000225,38.67915199999975,0.0
124,97,1,0,43756.942,43957.38,200.4,6.0,28.0,-3.8681,76.5529,38.578,45.0,0.0,38.842768000000014,37.087139999999096,0.0
125,99,1,0,56101.475,56302.458,201.0,6.0,17.0,49.537,65.0997,36.708,45.0,0.0,37.06354999999997,40.35055000000044,0.0
126,99,1,1,79730.983,79894.53,163.5,6.0,17.0,49.537,65.0997,-18.936,45.0,0.0,-18.947017000000006,38.96274900000282,0.0
127,100,1,0,40977.168,41188.487,211.3,7.0,19.0,0.2711,-90.2972,-42.409,45.0,0.0,-42.73835199999997,40.2542960000006,0.0
128,100,1,1,83635.891,83711.107,75.2,7.0,19.0,0.2711,-90.2972,45.0,-17.877,0.0,44.27957799999986,-26.43689300000138,0.0
129,101,1,0,6404.893,6557.623,152.7,8.0,19.0,34.8928,37.7936,2.365,45.0,0.0,3.0560410000000013,37.369219999999984,0.0
130,101,1,1,61566.029,61779.464,213.4,8.0,19.0,34.8928,37.7936,-37.228,45.0,0.0,-38.21942100000012,39.50466199999927,0.0
131,102,1,0,30403.519,30557.618,154.1,8.0,17.0,-37.2911,-15.6559,-10.36,45.0,0.0,-9.995062999999995,38.4947539999999,0.0
132,102,1,1,60155.851,60328.662,172.8,8.0,17.0,-37.2911,-15.6559,26.033,45.0,0.0,26.041297999999994,39.43638499999913,0.0
133,103,1,0,33207.245,33375.092,167.8,8.0,27.0,34.4086,153.5498,-18.424,45.0,0.0,-19.665535000000112,34.41884999999877,0.0
134,103,1,1,63027.65,63217.643,190.0,8.0,27.0,34.4086,153.5498,-34.968,45.0,0.0,-35.258550000000014,36.690349999999476,0.0
135,104,1,0,5173.306,5346.852,173.5,9.0,18.0,48.0934,-69.2849,-22.28,45.0,0.0,-22.978321999999984,38.701824000000165,0.0
136,104,1,1,28816.99,28986.468,169.5,9.0,18.0,48.0934,-69.2849,21.064,45.0,0.0,21.79561000000006,38.503049999999355,0.0
137,105,1,0,32212.229,32422.481,210.3,5.0,18.0,-14.7482,118.1325,40.82,45.0,0.0,41.111976999999996,40.47010900000018,0.0
138,105,1,1,81013.286,81199.572,186.3,5.0,18.0,-14.7482,118.1325,30.187,45.0,0.0,31.236015999999594,38.90132000000274,0.0
139,106,1,0,7439.949,7590.637,150.7,9.0,26.0,-21.5614,69.542,-3.088,45.0,0.0,-2.0810400000000158,33.87521400000019,0.0
140,106,1,1,43477.197,43637.191,160.0,9.0,26.0,-21.5614,69.542,17.54,45.0,0.0,17.002074999999998,34.980591999999945,0.0
141,107,1,0,10928.058,11099.782,171.7,6.0,23.0,51.3583,-86.8294,-21.23,45.0,0.0,-22.020856000000027,36.61229199999961,0.0
142,107,1,1,28629.403,28812.521,183.1,6.0,23.0,51.3583,-86.8294,-30.228,45.0,0.0,-30.60023899999998,37.57368100000058,0.0
143,109,1,0,18718.114,18919.366,201.3,7.0,29.0,-21.9888,17.3444,-39.615,45.0,0.0,-39.98379800000001,36.75158199999953,0.0
144,109,1,1,54735.857,54958.703,222.8,7.0,29.0,-21.9888,17.3444,43.232,45.0,0.0,43.80485500000005,37.72846999999895,0.0
145,110,1,0,2373.001,2577.864,204.9,9.0,23.0,-48.6749,127.8067,35.829,45.0,0.0,36.827040000000004,38.04165399999993,0.0
146,110,1,2,25981.039,26047.296,66.3,9.0,23.0,-48.6749,127.8067,-42.242,45.0,0.0,-43.37079400000003,38.9664559999998,0.0
147,111,1,0,14868.804,15080.03,211.2,9.0,21.0,-32.3284,177.6283,40.212,45.0,0.0,40.610864,39.551035999999975,0.0
148,111,1,1,70011.828,70193.819,182.0,9.0,21.0,-32.3284,177.6283,28.055,45.0,0.0,29.131743999999717,37.67811200000235,0.0
149,112,1,0,42070.595,42231.917,161.3,7.0,17.0,-52.8907,-44.1504,-16.771,45.0,0.0,-16.75481,38.834239999999525,0.0
150,112,1,1,59734.134,59926.391,192.3,7.0,17.0,-52.8907,-44.1504,33.088,45.0,0.0,33.46067999999996,39.98404800000059,0.0
151,114,1,0,29568.061,29731.547,163.5,7.0,23.0,6.9751,-43.2085,-24.455,45.0,0.0,-24.132901999999973,36.71907499999936,0.0
152,115,1,0,9863.728,10075.554,211.8,9.0,28.0,3.0183,-136.9272,41.401,45.0,0.0,41.80555199999999,37.64496000000025,0.0
153,115,1,1,52311.61,52475.001,163.4,9.0,28.0,3.0183,-136.9272,-24.439,45.0,0.0,-24.01179999999999,34.52927999999974,0.0
154,116,1,0,68796.518,68958.708,162.2,9.0,26.0,33.1448,137.665,16.275,45.0,0.0,17.501309999999837,34.45628800000175,0.0
155,117,1,0,9776.738,9803.877,27.1,6.0,26.0,-6.1934,-131.0412,-43.452,45.0,0.0,-44.940113999999966,38.051862000000185,0.0
156,117,1,1,52495.402,52647.251,151.8,6.0,26.0,-6.1934,-131.0412,-11.69,45.0,0.0,-10.826527999999932,34.203793999999064,0.0
157,118,1,0,44849.245,45031.073,181.8,9.0,24.0,52.0566,118.984,29.496,45.0,0.0,29.793205000000025,37.190144999999006,0.0
158,118,1,3,68408.672,68594.131,185.5,9.0,24.0,52.0566,118.984,29.297,45.0,0.0,30.299536000000227,36.83290399999767,0.0
159,120,1,0,35211.385,35381.697,170.3,9.0,21.0,10.482,-64.2948,22.887,45.0,0.0,24.104560000000113,37.05352499999911,0.0
160,121,1,0,35092.802,35279.191,186.4,7.0,16.0,17.0476,-66.7661,30.317,45.0,0.0,31.256912000000185,39.65086399999878,0.0
161,122,1,0,3321.938,3486.593,164.7,7.0,23.0,-45.0109,-144.3431,19.203,45.0,0.0,19.107433999999998,36.54353599999996,0.0
162,122,1,1,64616.162,64798.56,182.4,7.0,23.0,-45.0109,-144.3431,27.938,45.0,0.0,28.93331799999987,37.02887600000136,0.0
163,123,1,0,43013.977,43090.589,76.6,6.0,18.0,-40.4254,48.1831,43.64,45.0,0.0,44.13742499999997,40.806842000000266,0.0
164,124,1,0,26547.204,26712.946,165.7,7.0,28.0,-19.183,146.3704,-17.283,45.0,0.0,-18.76040400000008,33.657243999999245,0.0
165,124,1,1,75426.934,75646.817,219.9,7.0,28.0,-19.183,146.3704,39.734,45.0,0.0,41.29263399999969,36.56090200000214,0.0
166,125,1,0,44335.501,44491.291,155.8,6.0,25.0,24.9409,95.2236,11.086,45.0,0.0,10.392970000000103,35.00852200000164,0.0
167,125,1,1,80286.997,80446.541,159.5,6.0,25.0,24.9409,95.2236,14.343,45.0,0.0,15.60085300000015,34.728454999998526,0.0
168,126,1,0,35763.187,35914.582,151.4,6.0,16.0,-20.9372,-51.0076,-8.259,45.0,0.0,-7.7366420000000655,38.790720000000846,0.0
169,126,1,1,71810.099,71983.823,173.7,6.0,16.0,-20.9372,-51.0076,27.923,45.0,0.0,27.86340599999999,39.9127559999993,0.0
170,127,1,0,24024.366,24204.746,180.4,7.0,27.0,-0.924,-16.4012,-33.432,45.0,0.0,-33.43016999999999,36.29182199999931,0.0
171,127,1,1,66506.341,66682.597,176.3,7.0,27.0,-0.924,-16.4012,29.899,45.0,0.0,29.748589999999997,35.98228199999986,0.0
172,128,1,0,9153.305,9316.868,163.6,6.0,20.0,-39.5345,-156.6611,-14.859,45.0,0.0,-15.705505000000011,37.35979999999987,0.0
173,128,1,1,64461.145,64614.406,153.3,6.0,20.0,-39.5345,-156.6611,-6.664,45.0,0.0,-6.181230000000083,37.060865000001485,0.0
174,129,1,0,4992.97,5148.268,155.3,5.0,15.0,41.5576,-82.9501,4.278,45.0,0.0,3.9137499999999936,39.356539999999896,0.0
175,129,1,1,34630.276,34828.047,197.8,5.0,15.0,41.5576,-82.9501,33.873,45.0,0.0,34.6425239999999,40.41754000000066,0.0
176,131,1,0,23638.181,23815.521,177.3,6.0,28.0,20.384,-27.6729,-31.347,45.0,0.0,-31.329094999999995,35.622237999999804,0.0
177,131,1,1,72585.126,72743.228,158.1,6.0,28.0,20.384,-27.6729,15.615,45.0,0.0,14.937471999999893,33.86676399999813,0.0
178,132,1,0,6281.802,6325.064,43.3,7.0,25.0,42.0096,38.7776,42.894,45.0,0.0,44.189495999999984,38.320598000000096,0.0
179,132,1,1,61686.725,61841.968,155.2,7.0,25.0,42.0096,38.7776,0.389,45.0,0.0,-0.3130249999999578,34.75920000000071,0.0
180,133,1,1,57736.487,57774.067,37.6,9.0,18.0,23.008,-176.0917,-45.0,-34.1,0.0,-44.10718899999995,-39.82571700000029,0.0
181,134,1,0,38514.684,38677.995,163.3,8.0,25.0,17.4039,113.6334,21.231,45.0,0.0,20.811635999999975,35.78377599999952,0.0
182,135,1,0,18859.213,19010.278,151.1,8.0,25.0,-26.055,24.4557,-3.468,45.0,0.0,-2.56190600000001,34.43158300000013,0.0
183,135,1,1,54762.85,54954.435,191.6,8.0,25.0,-26.055,24.4557,-30.776,45.0,0.0,-32.13634999999992,36.455250000000575,0.0
184,136,1,0,1457.598,1621.438,163.8,6.0,22.0,-3.6349,85.9176,18.731,45.0,0.0,19.992487999999998,36.29792000000002,0.0
185,136,1,1,43833.008,43949.318,116.3,6.0,22.0,-3.6349,85.9176,-40.293,45.0,0.0,-41.57843200000009,38.75744799999948,0.0
186,138,1,0,24949.797,25117.233,167.4,8.0,21.0,-45.7758,22.5212,19.619,45.0,0.0,20.43948899999995,37.14808700000057,0.0
187,138,1,1,48641.089,48809.18,168.1,8.0,21.0,-45.7758,22.5212,21.947,45.0,0.0,21.952822,37.594599000000024,0.0
